raw_date,session,representation,symbol,anchor_raw_epoch,anchor_raw_label,entry_raw_epoch,causal_prefix_complete,causal_prefix_and_entry_minute_complete,complete_through_hold_end,original_full_future_complete,pre_context_missing_count,pre_context_missing_relative_minutes,completed_signal_bars_missing_count,completed_signal_bars_missing_relative_minutes,entry_minute_missing_count,entry_minute_missing_relative_minutes,future_hold_path_missing_count,future_hold_path_missing_relative_minutes,unused_future_overcoverage_missing_count,unused_future_overcoverage_missing_relative_minutes
2024-01-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1704472200,2024-01-05T16:30:00,1704472500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1704472200,2024-01-05T16:30:00,1704472500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1704700800,2024-01-08T08:00:00,1704701100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1704700800,2024-01-08T08:00:00,1704701100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1704708000,2024-01-08T10:00:00,1704708300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1704708000,2024-01-08T10:00:00,1704708300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1704724200,2024-01-08T14:30:00,1704724500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1704724200,2024-01-08T14:30:00,1704724500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1704731400,2024-01-08T16:30:00,1704731700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-08,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1704731400,2024-01-08T16:30:00,1704731700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1704787200,2024-01-09T08:00:00,1704787500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1704787200,2024-01-09T08:00:00,1704787500,0,0,0,0,1,-19,0,,0,,0,,0,
2024-01-09,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1704794400,2024-01-09T10:00:00,1704794700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1704794400,2024-01-09T10:00:00,1704794700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1704810600,2024-01-09T14:30:00,1704810900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1704810600,2024-01-09T14:30:00,1704810900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1704817800,2024-01-09T16:30:00,1704818100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-09,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1704817800,2024-01-09T16:30:00,1704818100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1704873600,2024-01-10T08:00:00,1704873900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1704873600,2024-01-10T08:00:00,1704873900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1704880800,2024-01-10T10:00:00,1704881100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1704880800,2024-01-10T10:00:00,1704881100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1704897000,2024-01-10T14:30:00,1704897300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1704897000,2024-01-10T14:30:00,1704897300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1704904200,2024-01-10T16:30:00,1704904500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1704904200,2024-01-10T16:30:00,1704904500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1704960000,2024-01-11T08:00:00,1704960300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1704960000,2024-01-11T08:00:00,1704960300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1704967200,2024-01-11T10:00:00,1704967500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1704967200,2024-01-11T10:00:00,1704967500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1704983400,2024-01-11T14:30:00,1704983700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1704983400,2024-01-11T14:30:00,1704983700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1704990600,2024-01-11T16:30:00,1704990900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1704990600,2024-01-11T16:30:00,1704990900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705046400,2024-01-12T08:00:00,1705046700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705046400,2024-01-12T08:00:00,1705046700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705053600,2024-01-12T10:00:00,1705053900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705053600,2024-01-12T10:00:00,1705053900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705069800,2024-01-12T14:30:00,1705070100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705069800,2024-01-12T14:30:00,1705070100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705077000,2024-01-12T16:30:00,1705077300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705077000,2024-01-12T16:30:00,1705077300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705305600,2024-01-15T08:00:00,1705305900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705305600,2024-01-15T08:00:00,1705305900,1,1,0,0,0,,0,,0,,1,56,0,
2024-01-15,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705312800,2024-01-15T10:00:00,1705313100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705312800,2024-01-15T10:00:00,1705313100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705329000,2024-01-15T14:30:00,1705329300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705329000,2024-01-15T14:30:00,1705329300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705336200,2024-01-15T16:30:00,1705336500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-15,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705336200,2024-01-15T16:30:00,1705336500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705392000,2024-01-16T08:00:00,1705392300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705392000,2024-01-16T08:00:00,1705392300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705399200,2024-01-16T10:00:00,1705399500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705399200,2024-01-16T10:00:00,1705399500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705415400,2024-01-16T14:30:00,1705415700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705415400,2024-01-16T14:30:00,1705415700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705422600,2024-01-16T16:30:00,1705422900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-16,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705422600,2024-01-16T16:30:00,1705422900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705478400,2024-01-17T08:00:00,1705478700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705478400,2024-01-17T08:00:00,1705478700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705485600,2024-01-17T10:00:00,1705485900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705485600,2024-01-17T10:00:00,1705485900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705501800,2024-01-17T14:30:00,1705502100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705501800,2024-01-17T14:30:00,1705502100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705509000,2024-01-17T16:30:00,1705509300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705509000,2024-01-17T16:30:00,1705509300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705564800,2024-01-18T08:00:00,1705565100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705564800,2024-01-18T08:00:00,1705565100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705572000,2024-01-18T10:00:00,1705572300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705572000,2024-01-18T10:00:00,1705572300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705588200,2024-01-18T14:30:00,1705588500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705588200,2024-01-18T14:30:00,1705588500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705595400,2024-01-18T16:30:00,1705595700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705595400,2024-01-18T16:30:00,1705595700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705651200,2024-01-19T08:00:00,1705651500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705651200,2024-01-19T08:00:00,1705651500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705658400,2024-01-19T10:00:00,1705658700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705658400,2024-01-19T10:00:00,1705658700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705674600,2024-01-19T14:30:00,1705674900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705674600,2024-01-19T14:30:00,1705674900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705681800,2024-01-19T16:30:00,1705682100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705681800,2024-01-19T16:30:00,1705682100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705910400,2024-01-22T08:00:00,1705910700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705910400,2024-01-22T08:00:00,1705910700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1705917600,2024-01-22T10:00:00,1705917900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1705917600,2024-01-22T10:00:00,1705917900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1705933800,2024-01-22T14:30:00,1705934100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1705933800,2024-01-22T14:30:00,1705934100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1705941000,2024-01-22T16:30:00,1705941300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-22,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1705941000,2024-01-22T16:30:00,1705941300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1705996800,2024-01-23T08:00:00,1705997100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1705996800,2024-01-23T08:00:00,1705997100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1706004000,2024-01-23T10:00:00,1706004300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1706004000,2024-01-23T10:00:00,1706004300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1706020200,2024-01-23T14:30:00,1706020500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1706020200,2024-01-23T14:30:00,1706020500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1706027400,2024-01-23T16:30:00,1706027700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-23,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1706027400,2024-01-23T16:30:00,1706027700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1706083200,2024-01-24T08:00:00,1706083500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1706083200,2024-01-24T08:00:00,1706083500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1706090400,2024-01-24T10:00:00,1706090700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1706090400,2024-01-24T10:00:00,1706090700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1706106600,2024-01-24T14:30:00,1706106900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1706106600,2024-01-24T14:30:00,1706106900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1706113800,2024-01-24T16:30:00,1706114100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-24,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1706113800,2024-01-24T16:30:00,1706114100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1706169600,2024-01-25T08:00:00,1706169900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1706169600,2024-01-25T08:00:00,1706169900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1706176800,2024-01-25T10:00:00,1706177100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1706176800,2024-01-25T10:00:00,1706177100,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1706193000,2024-01-25T14:30:00,1706193300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1706193000,2024-01-25T14:30:00,1706193300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1706200200,2024-01-25T16:30:00,1706200500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-25,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1706200200,2024-01-25T16:30:00,1706200500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1706256000,2024-01-26T08:00:00,1706256300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1706256000,2024-01-26T08:00:00,1706256300,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1706263200,2024-01-26T10:00:00,1706263500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1706263200,2024-01-26T10:00:00,1706263500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1706279400,2024-01-26T14:30:00,1706279700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1706279400,2024-01-26T14:30:00,1706279700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1706286600,2024-01-26T16:30:00,1706286900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-26,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1706286600,2024-01-26T16:30:00,1706286900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1706515200,2024-01-29T08:00:00,1706515500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1706515200,2024-01-29T08:00:00,1706515500,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1706522400,2024-01-29T10:00:00,1706522700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1706522400,2024-01-29T10:00:00,1706522700,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1706538600,2024-01-29T14:30:00,1706538900,1,1,1,1,0,,0,,0,,0,,0,
2024-01-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1706538600,2024-01-29T14:30:00,1706538900,1,1,1,1,0,,0,,0,,0,,0,
