role,sequence,session,symbol,direction,anchor_epoch,anchor_time,entry_epoch,entry_time,exit_epoch,exit_time,opening_body_price,opening_range_price,volume_lots,planned_risk_usd,entry_bid,entry_ask,exit_bid,exit_ask,observed_spread_burden_price,exit_reason,actual_R,actual_pnl_usd,extra_stress_cost_usd,stressed_pnl_usd,actual_balance_before_usd,actual_balance_after_usd,stressed_balance_before_usd,stressed_balance_after_usd
OPEN_DRIVE_5M,13,NEW_YORK_0930,US30,SHORT,1704724200,2024-01-08T14:30:00,1704724500,2024-01-08T14:35:00,1704725340,2024-01-08T14:49:00,-12.099999999998545,16.89999999999418,0.1,1.689999999999418,37285.5,37286.8,37301.2,37302.399999999994,1.2,STOP_ADVERSE_FIRST,-1.0,-1.689999999999418,0.12,-1.8099999999994179,91.24200000000238,89.55200000000296,87.27900000000237,85.46900000000295
OPEN_DRIVE_5M,14,NEW_YORK_0930,US100,SHORT,1704724200,2024-01-08T14:30:00,1704724500,2024-01-08T14:35:00,1704725820,2024-01-08T14:57:00,-11.100000000000364,13.550000000001091,0.13,1.761500000000142,16288.85,16290.25,16301.000000000002,16302.400000000001,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.761500000000142,0.18200000000000002,-1.943500000000142,89.55200000000296,87.79050000000282,85.46900000000295,83.52550000000281
OPEN_DRIVE_5M,15,NEW_YORK_0930,US30,LONG,1704810600,2024-01-09T14:30:00,1704810900,2024-01-09T14:35:00,1704812400,2024-01-09T15:00:00,4.900000000001455,11.80000000000291,0.14,1.6520000000004076,37544.5,37545.7,37533.899999999994,37535.09999999999,1.2,STOP_ADVERSE_FIRST,-1.0,-1.6520000000004076,0.168,-1.8200000000004075,87.79050000000282,86.13850000000241,83.52550000000281,81.7055000000024
OPEN_DRIVE_5M,16,NEW_YORK_0930,US100,LONG,1704810600,2024-01-09T14:30:00,1704810900,2024-01-09T14:35:00,1704814200,2024-01-09T15:30:00,11.150000000001455,18.600000000002183,0.09,1.6740000000001964,16547.9,16549.300000000003,16530.7,16532.100000000002,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.6740000000001964,0.126,-1.8000000000001966,86.13850000000241,84.46450000000222,81.7055000000024,79.9055000000022
OPEN_DRIVE_5M,17,LONDON_0800,US30,LONG,1704873600,2024-01-10T08:00:00,1704873900,2024-01-10T08:05:00,1704874440,2024-01-10T08:14:00,3.599999999998545,5.599999999998545,0.3,1.6799999999995634,37480.6,37481.9,37476.3,37477.600000000006,1.3,STOP_ADVERSE_FIRST,-1.0,-1.6799999999995634,0.39,-2.0699999999995633,84.46450000000222,82.78450000000265,79.9055000000022,77.83550000000264
OPEN_DRIVE_5M,18,LONDON_0800,US100,LONG,1704873600,2024-01-10T08:00:00,1704873900,2024-01-10T08:05:00,1704875280,2024-01-10T08:28:00,0.5,4.299999999999272,0.39,1.6769999999997163,16658.2,16659.600000000002,16655.300000000003,16656.700000000004,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.6769999999997163,0.546,-2.2229999999997165,82.78450000000265,81.10750000000293,77.83550000000264,75.61250000000292
OPEN_DRIVE_5M,19,NEW_YORK_0930,US100,SHORT,1704897000,2024-01-10T14:30:00,1704897300,2024-01-10T14:35:00,1704897900,2024-01-10T14:45:00,-6.149999999997817,8.149999999997817,0.19,1.5484999999995852,16687.25,16688.65,16673.625,16675.025,1.4000000000000001,TAKE,1.5000000000002232,2.3227499999997234,0.266,2.0567499999997234,81.10750000000293,83.43025000000266,75.61250000000292,77.66925000000265
OPEN_DRIVE_5M,20,NEW_YORK_0930,US30,SHORT,1704897000,2024-01-10T14:30:00,1704897300,2024-01-10T14:35:00,1704898440,2024-01-10T14:54:00,-12.400000000001455,14.5,0.11,1.595,37498.1,37499.299999999996,37511.299999999996,37512.6,1.3,STOP_ADVERSE_FIRST,-1.0,-1.595,0.14300000000000002,-1.738,83.43025000000266,81.83525000000266,77.66925000000265,75.93125000000265
OPEN_DRIVE_5M,21,LONDON_0800,US100,SHORT,1704960000,2024-01-11T08:00:00,1704960300,2024-01-11T08:05:00,1704960720,2024-01-11T08:12:00,-1.9000000000014552,4.799999999999272,0.34,1.6319999999997528,16831.25,16832.65,16834.649999999998,16836.05,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.6319999999997528,0.4760000000000001,-2.1079999999997527,81.83525000000266,80.20325000000291,75.93125000000265,73.8232500000029
OPEN_DRIVE_5M,22,LONDON_0800,US30,LONG,1704960000,2024-01-11T08:00:00,1704960300,2024-01-11T08:05:00,1704961380,2024-01-11T08:23:00,1.5999999999985448,7.5,0.21,1.575,37742.5,37743.8,37755.05,37756.350000000006,1.3,TAKE,1.5,2.3625,0.273,2.0894999999999997,80.20325000000291,82.56575000000291,73.8232500000029,75.9127500000029
OPEN_DRIVE_5M,23,NEW_YORK_0930,US100,LONG,1704983400,2024-01-11T14:30:00,1704983700,2024-01-11T14:35:00,1704984000,2024-01-11T14:40:00,3.75,7.5,0.22,1.65,16847.0,16848.4,16840.9,16842.300000000003,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.65,0.30800000000000005,-1.958,82.56575000000291,80.9157500000029,75.9127500000029,73.9547500000029
OPEN_DRIVE_5M,24,NEW_YORK_0930,US30,LONG,1704983400,2024-01-11T14:30:00,1704983700,2024-01-11T14:35:00,1704985200,2024-01-11T15:00:00,5.899999999994179,14.19999999999709,0.11,1.5619999999996799,37698.8,37700.100000000006,37685.90000000001,37687.100000000006,1.3,STOP_ADVERSE_FIRST,-1.0,-1.5619999999996799,0.14300000000000002,-1.7049999999996799,80.9157500000029,79.35375000000322,73.9547500000029,72.24975000000322
OPEN_DRIVE_5M,25,LONDON_0800,US100,LONG,1705046400,2024-01-12T08:00:00,1705046700,2024-01-12T08:05:00,1705049460,2024-01-12T08:51:00,1.5,5.650000000001455,0.28,1.5820000000004075,16789.85,16791.25,16799.725000000002,16801.125000000004,1.4000000000000001,TAKE,1.5,2.3730000000006113,0.39200000000000007,1.9810000000006112,79.35375000000322,81.72675000000383,72.24975000000322,74.23075000000382
OPEN_DRIVE_5M,26,LONDON_0800,US30,LONG,1705046400,2024-01-12T08:00:00,1705046700,2024-01-12T08:05:00,1705049940,2024-01-12T08:59:00,5.099999999998545,7.69999999999709,0.2,1.539999999999418,37683.4,37684.700000000004,37696.25,37697.45,1.3,TAKE,1.5,2.309999999999127,0.26,2.0499999999991267,81.72675000000383,84.03675000000295,74.23075000000382,76.28075000000295
OPEN_DRIVE_5M,27,NEW_YORK_0930,US30,LONG,1705069800,2024-01-12T14:30:00,1705070100,2024-01-12T14:35:00,1705071120,2024-01-12T14:52:00,29.099999999998545,38.099999999998545,0.04,1.5239999999999418,37572.6,37573.799999999996,37535.7,37537.0,1.2,STOP_ADVERSE_FIRST,-1.0,-1.5239999999999418,0.048,-1.5719999999999419,84.03675000000295,82.51275000000301,76.28075000000295,74.70875000000301
OPEN_DRIVE_5M,28,NEW_YORK_0930,US100,LONG,1705069800,2024-01-12T14:30:00,1705070100,2024-01-12T14:35:00,1705071600,2024-01-12T15:00:00,9.0,13.75,0.12,1.65,16763.0,16764.4,16750.65,16752.050000000003,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.65,0.168,-1.8179999999999998,82.51275000000301,80.862750000003,74.70875000000301,72.89075000000301
OPEN_DRIVE_5M,29,NEW_YORK_0930,US30,SHORT,1705329000,2024-01-15T14:30:00,1705329300,2024-01-15T14:35:00,1705329480,2024-01-15T14:38:00,-10.799999999995634,13.80000000000291,0.11,1.5180000000003202,37511.2,37512.399999999994,37523.8,37525.0,1.2,STOP_ADVERSE_FIRST,-1.0,-1.5180000000003202,0.132,-1.65000000000032,80.862750000003,79.34475000000269,72.89075000000301,71.24075000000269
OPEN_DRIVE_5M,30,NEW_YORK_0930,US100,SHORT,1705329000,2024-01-15T14:30:00,1705329300,2024-01-15T14:35:00,1705330620,2024-01-15T14:57:00,-4.5,6.399999999997817,0.25,1.5999999999994543,16829.65,16831.050000000003,16818.65,16820.050000000003,1.4000000000000001,TAKE,1.5000000000002842,2.399999999999636,0.35000000000000003,2.049999999999636,79.34475000000269,81.74475000000233,71.24075000000269,73.29075000000233
OPEN_DRIVE_5M,31,LONDON_0800,US30,SHORT,1705392000,2024-01-16T08:00:00,1705392300,2024-01-16T08:05:00,1705393560,2024-01-16T08:26:00,-15.599999999998545,19.0,0.08,1.52,37431.8,37433.100000000006,37449.5,37450.8,1.3,STOP_ADVERSE_FIRST,-1.0,-1.52,0.10400000000000001,-1.624,81.74475000000233,80.22475000000233,73.29075000000233,71.66675000000234
OPEN_DRIVE_5M,32,LONDON_0800,US100,SHORT,1705392000,2024-01-16T08:00:00,1705392300,2024-01-16T08:05:00,1705395060,2024-01-16T08:51:00,-7.200000000000728,12.150000000001455,0.13,1.5795000000001893,16729.35,16730.75,16740.1,16741.5,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.5795000000001893,0.18200000000000002,-1.7615000000001892,80.22475000000233,78.64525000000214,71.66675000000234,69.90525000000216
OPEN_DRIVE_5M,33,NEW_YORK_0930,US30,SHORT,1705415400,2024-01-16T14:30:00,1705415700,2024-01-16T14:35:00,1705415820,2024-01-16T14:37:00,-15.799999999995634,24.5,0.06,1.47,37472.1,37473.4,37495.4,37496.6,1.2,STOP_ADVERSE_FIRST,-1.0,-1.47,0.072,-1.542,78.64525000000214,77.17525000000214,69.90525000000216,68.36325000000215
OPEN_DRIVE_5M,34,NEW_YORK_0930,US100,SHORT,1705415400,2024-01-16T14:30:00,1705415700,2024-01-16T14:35:00,1705415880,2024-01-16T14:38:00,-2.349999999998545,9.650000000001455,0.16,1.544000000000233,16751.85,16753.25,16760.1,16761.5,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.544000000000233,0.22400000000000003,-1.768000000000233,77.17525000000214,75.6312500000019,68.36325000000215,66.59525000000193
OPEN_DRIVE_5M,35,LONDON_0800,US30,LONG,1705478400,2024-01-17T08:00:00,1705478700,2024-01-17T08:05:00,1705478880,2024-01-17T08:08:00,5.5,5.69999999999709,0.26,1.4819999999992433,37278.2,37279.399999999994,37273.7,37275.0,1.2,STOP_ADVERSE_FIRST,-1.0,-1.4819999999992433,0.312,-1.7939999999992433,75.6312500000019,74.14925000000265,66.59525000000193,64.80125000000268
OPEN_DRIVE_5M,36,LONDON_0800,US100,SHORT,1705478400,2024-01-17T08:00:00,1705478700,2024-01-17T08:05:00,1705478940,2024-01-17T08:09:00,-5.0,7.700000000000728,0.19,1.4630000000001382,16754.35,16755.75,16742.799999999996,16742.799999999996,0.0,TAKE,1.5000000000002363,2.194500000000553,0.0,2.194500000000553,74.14925000000265,76.34375000000321,64.80125000000268,66.99575000000324
OPEN_DRIVE_5M,37,NEW_YORK_0930,US30,SHORT,1705501800,2024-01-17T14:30:00,1705502100,2024-01-17T14:35:00,1705502160,2024-01-17T14:36:00,-1.3000000000029104,8.900000000001455,0.17,1.5130000000002475,37245.8,37247.100000000006,37253.4,37254.700000000004,1.3,STOP_ADVERSE_FIRST,-1.0,-1.5130000000002475,0.22100000000000003,-1.7340000000002476,76.34375000000321,74.83075000000296,66.99575000000324,65.26175000000299
OPEN_DRIVE_5M,38,NEW_YORK_0930,US100,SHORT,1705501800,2024-01-17T14:30:00,1705502100,2024-01-17T14:35:00,1705503720,2024-01-17T15:02:00,-6.099999999998545,8.899999999997817,0.17,1.512999999999629,16761.3,16762.7,16746.550000000003,16747.950000000004,1.4000000000000001,TAKE,1.4999999999997955,2.2694999999991343,0.23800000000000004,2.0314999999991343,74.83075000000296,77.1002500000021,65.26175000000299,67.29325000000213
OPEN_DRIVE_5M,39,LONDON_0800,US100,LONG,1705564800,2024-01-18T08:00:00,1705565100,2024-01-18T08:05:00,1705566420,2024-01-18T08:27:00,6.5,8.650000000001455,0.17,1.4705000000002475,16742.9,16744.300000000003,16757.275000000005,16758.675000000007,1.4000000000000001,TAKE,1.5,2.2057500000003714,0.23800000000000004,1.9677500000003714,77.1002500000021,79.30600000000248,67.29325000000213,69.2610000000025
OPEN_DRIVE_5M,40,LONDON_0800,US30,LONG,1705564800,2024-01-18T08:00:00,1705565100,2024-01-18T08:05:00,1705566420,2024-01-18T08:27:00,6.200000000004366,7.80000000000291,0.19,1.482000000000553,37241.4,37242.700000000004,37254.40000000001,37255.70000000001,1.3,TAKE,1.4999999999999998,2.2230000000008294,0.24700000000000003,1.9760000000008293,79.30600000000248,81.52900000000331,69.2610000000025,71.23700000000332
OPEN_DRIVE_5M,41,NEW_YORK_0930,US100,LONG,1705588200,2024-01-18T14:30:00,1705588500,2024-01-18T14:35:00,1705589040,2024-01-18T14:44:00,1.8999999999978172,6.399999999997817,0.25,1.5999999999994543,16875.15,16876.550000000003,16886.15,16887.550000000003,1.4000000000000001,TAKE,1.5000000000002842,2.399999999999636,0.35000000000000003,2.049999999999636,81.52900000000331,83.92900000000294,71.23700000000332,73.28700000000296
OPEN_DRIVE_5M,42,NEW_YORK_0930,US30,SHORT,1705588200,2024-01-18T14:30:00,1705588500,2024-01-18T14:35:00,1705589220,2024-01-18T14:47:00,-8.30000000000291,20.30000000000291,0.08,1.6240000000002328,37231.7,37232.899999999994,37200.049999999996,37201.24999999999,1.2,TAKE,1.5000000000000002,2.4360000000003494,0.096,2.3400000000003494,83.92900000000294,86.36500000000329,73.28700000000296,75.6270000000033
OPEN_DRIVE_5M,43,LONDON_0800,US100,LONG,1705651200,2024-01-19T08:00:00,1705651500,2024-01-19T08:05:00,1705651620,2024-01-19T08:07:00,2.7999999999992724,3.8000000000029104,0.45,1.7100000000013098,17020.4,17021.800000000003,17027.500000000007,17028.90000000001,1.4000000000000001,TAKE,1.5,2.5650000000019646,0.6300000000000001,1.9350000000019645,86.36500000000329,88.93000000000525,75.6270000000033,77.56200000000527
OPEN_DRIVE_5M,44,LONDON_0800,US30,LONG,1705651200,2024-01-19T08:00:00,1705651500,2024-01-19T08:05:00,1705652040,2024-01-19T08:14:00,4.200000000004366,5.900000000001455,0.29,1.711000000000422,37419.2,37420.5,37429.350000000006,37430.65000000001,1.3,TAKE,1.5000000000006166,2.566500000001688,0.377,2.189500000001688,88.93000000000525,91.49650000000693,77.56200000000527,79.75150000000696
OPEN_DRIVE_5M,45,NEW_YORK_0930,US100,LONG,1705674600,2024-01-19T14:30:00,1705674900,2024-01-19T14:35:00,1705675140,2024-01-19T14:39:00,1.0999999999985448,5.5,0.33,1.8150000000000002,17091.95,17093.350000000002,17087.850000000002,17089.250000000004,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.8150000000000002,0.4620000000000001,-2.277,91.49650000000693,89.68150000000693,79.75150000000696,77.47450000000696
OPEN_DRIVE_5M,46,NEW_YORK_0930,US30,LONG,1705674600,2024-01-19T14:30:00,1705674900,2024-01-19T14:35:00,1705676820,2024-01-19T15:07:00,16.400000000001455,26.0,0.07,1.8200000000000003,37636.1,37637.4,37676.4,37677.6,1.3,TAKE,1.5,2.7300000000000004,0.09100000000000001,2.6390000000000002,89.68150000000693,92.41150000000694,77.47450000000696,80.11350000000695
OPEN_DRIVE_5M,47,LONDON_0800,US30,LONG,1705910400,2024-01-22T08:00:00,1705910700,2024-01-22T08:05:00,1705911780,2024-01-22T08:23:00,12.69999999999709,14.900000000001455,0.12,1.7880000000001746,37912.9,37914.1,37899.2,37900.5,1.2,STOP_ADVERSE_FIRST,-1.0,-1.7880000000001746,0.144,-1.9320000000001745,92.41150000000694,90.62350000000676,80.11350000000695,78.18150000000678
OPEN_DRIVE_5M,48,LONDON_0800,US100,LONG,1705910400,2024-01-22T08:00:00,1705910700,2024-01-22T08:05:00,1705911840,2024-01-22T08:24:00,10.200000000000728,10.899999999997817,0.16,1.7439999999996507,17415.3,17416.7,17405.800000000003,17407.200000000004,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.7439999999996507,0.22400000000000003,-1.9679999999996507,90.62350000000676,88.87950000000711,78.18150000000678,76.21350000000713
OPEN_DRIVE_5M,49,NEW_YORK_0930,US100,LONG,1705933800,2024-01-22T14:30:00,1705934100,2024-01-22T14:35:00,1705934340,2024-01-22T14:39:00,5.349999999998545,10.700000000000728,0.16,1.7120000000001165,17449.2,17450.600000000002,17439.9,17441.300000000003,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.7120000000001165,0.22400000000000003,-1.9360000000001165,88.87950000000711,87.167500000007,76.21350000000713,74.27750000000701
OPEN_DRIVE_5M,50,NEW_YORK_0930,US30,LONG,1705933800,2024-01-22T14:30:00,1705934100,2024-01-22T14:35:00,1705934340,2024-01-22T14:39:00,3.599999999998545,9.0,0.19,1.71,37927.5,37928.7,37919.7,37921.0,1.2,STOP_ADVERSE_FIRST,-1.0,-1.71,0.22799999999999998,-1.938,87.167500000007,85.457500000007,74.27750000000701,72.339500000007
OPEN_DRIVE_5M,51,LONDON_0800,US100,LONG,1705996800,2024-01-23T08:00:00,1705997100,2024-01-23T08:05:00,1705997160,2024-01-23T08:06:00,3.350000000002183,5.5,0.31,1.705,17349.5,17350.9,17345.4,17346.800000000003,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.705,0.43400000000000005,-2.1390000000000002,85.457500000007,83.752500000007,72.339500000007,70.20050000000701
OPEN_DRIVE_5M,52,LONDON_0800,US30,LONG,1705996800,2024-01-23T08:00:00,1705997100,2024-01-23T08:05:00,1706000580,2024-01-23T09:03:00,3.1999999999970896,7.5,0.22,1.65,37992.7,37994.0,38005.25,38006.45,1.3,TAKE,1.5000000000000002,2.475,0.28600000000000003,2.189,83.752500000007,86.227500000007,70.20050000000701,72.38950000000702
OPEN_DRIVE_5M,53,NEW_YORK_0930,US100,LONG,1706020200,2024-01-23T14:30:00,1706020500,2024-01-23T14:35:00,1706020800,2024-01-23T14:40:00,2.9499999999970896,5.099999999998545,0.33,1.6829999999995198,17349.75,17351.15,17358.8,17360.2,1.4000000000000001,TAKE,1.5000000000000002,2.52449999999928,0.4620000000000001,2.0624999999992797,86.227500000007,88.75200000000628,72.38950000000702,74.4520000000063
OPEN_DRIVE_5M,54,NEW_YORK_0930,US30,SHORT,1706020200,2024-01-23T14:30:00,1706020500,2024-01-23T14:35:00,1706020980,2024-01-23T14:43:00,-1.0,10.19999999999709,0.16,1.6319999999995343,37964.0,37965.2,37947.4,37948.700000000004,1.3,TAKE,1.5,2.4479999999993014,0.20800000000000002,2.239999999999301,88.75200000000628,91.20000000000557,74.4520000000063,76.69200000000559
OPEN_DRIVE_5M,55,LONDON_0800,US100,LONG,1706083200,2024-01-24T08:00:00,1706083500,2024-01-24T08:05:00,1706086320,2024-01-24T08:52:00,2.649999999997817,11.099999999998545,0.16,1.775999999999767,17483.15,17484.550000000003,17501.2,17501.2,1.4000000000000001,TAKE,1.5,2.6639999999996506,0.22400000000000003,2.4399999999996504,91.20000000000557,93.86400000000522,76.69200000000559,79.13200000000525
OPEN_DRIVE_5M,56,LONDON_0800,US30,LONG,1706083200,2024-01-24T08:00:00,1706083500,2024-01-24T08:05:00,1706086920,2024-01-24T09:02:00,4.400000000001455,6.30000000000291,0.28,1.7640000000008151,37935.4,37936.6,37930.299999999996,37931.6,1.2,STOP_ADVERSE_FIRST,-1.0,-1.7640000000008151,0.336,-2.100000000000815,93.86400000000522,92.1000000000044,79.13200000000525,77.03200000000443
OPEN_DRIVE_5M,57,NEW_YORK_0930,US100,LONG,1706106600,2024-01-24T14:30:00,1706106900,2024-01-24T14:35:00,1706107140,2024-01-24T14:39:00,5.149999999997817,5.299999999999272,0.34,1.8019999999997527,17534.15,17535.550000000003,17543.5,17544.9,1.4000000000000001,TAKE,1.499999999999657,2.702999999999011,0.4760000000000001,2.226999999999011,92.1000000000044,94.80300000000341,77.03200000000443,79.25900000000344
OPEN_DRIVE_5M,58,NEW_YORK_0930,US30,LONG,1706106600,2024-01-24T14:30:00,1706106900,2024-01-24T14:35:00,1706107740,2024-01-24T14:49:00,2.8000000000029104,11.900000000001455,0.15,1.7850000000002182,37989.3,37990.5,38008.350000000006,38009.55,1.2,TAKE,1.5000000000003055,2.677500000000873,0.18,2.4975000000008727,94.80300000000341,97.48050000000428,79.25900000000344,81.75650000000431
OPEN_DRIVE_5M,59,LONDON_0800,US30,SHORT,1706169600,2024-01-25T08:00:00,1706169900,2024-01-25T08:05:00,1706171640,2024-01-25T08:34:00,-4.30000000000291,11.69999999999709,0.16,1.8719999999995345,37885.4,37886.6,37895.799999999996,37897.1,1.3,STOP_ADVERSE_FIRST,-1.0,-1.8719999999995345,0.20800000000000002,-2.0799999999995347,97.48050000000428,95.60850000000475,81.75650000000431,79.67650000000478
OPEN_DRIVE_5M,60,LONDON_0800,US100,SHORT,1706169600,2024-01-25T08:00:00,1706169900,2024-01-25T08:05:00,1706171760,2024-01-25T08:36:00,-5.849999999998545,8.75,0.22,1.925,17494.85,17496.25,17502.199999999997,17503.6,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.925,0.30800000000000005,-2.233,95.60850000000475,93.68350000000476,79.67650000000478,77.44350000000478
OPEN_DRIVE_5M,61,NEW_YORK_0930,US30,SHORT,1706193000,2024-01-25T14:30:00,1706193300,2024-01-25T14:35:00,1706193360,2024-01-25T14:36:00,-2.599999999998545,9.69999999999709,0.19,1.842999999999447,37806.0,37807.2,37814.5,37815.7,1.2,STOP_ADVERSE_FIRST,-1.0,-1.842999999999447,0.22799999999999998,-2.0709999999994473,93.68350000000476,91.8405000000053,77.44350000000478,75.37250000000533
OPEN_DRIVE_5M,62,NEW_YORK_0930,US100,SHORT,1706193000,2024-01-25T14:30:00,1706193300,2024-01-25T14:35:00,1706193780,2024-01-25T14:43:00,-1.7000000000007276,9.75,0.19,1.8525,17520.4,17521.800000000003,17528.75,17530.15,1.4000000000000001,STOP_ADVERSE_FIRST,-1.0,-1.8525,0.266,-2.1185,91.8405000000053,89.9880000000053,75.37250000000533,73.25400000000533
