anchor_epoch,anchor_time,date,session,symbol,opening_body_price,opening_range_price,body_sign,drive_direction,fade_direction,entry_epoch,entry_time,entry_bid_open,entry_spread_points,entry_spread_price,minimum_lot_planned_risk_usd,minimum_lot_within_four_percent_at_100_usd
1705046400,2024-01-12T08:00:00,2024-01-12,LONDON_0800,US100,1.5,5.650000000001455,1,LONG,SHORT,1705046700,2024-01-12T08:05:00,16789.85,140.0,1.4000000000000001,0.05650000000001455,True
1705046400,2024-01-12T08:00:00,2024-01-12,LONDON_0800,US30,5.099999999998545,7.69999999999709,1,LONG,SHORT,1705046700,2024-01-12T08:05:00,37683.4,130.0,1.3,0.0769999999999709,True
1705069800,2024-01-12T14:30:00,2024-01-12,NEW_YORK_0930,US100,9.0,13.75,1,LONG,SHORT,1705070100,2024-01-12T14:35:00,16763.0,140.0,1.4000000000000001,0.1375,True
1705069800,2024-01-12T14:30:00,2024-01-12,NEW_YORK_0930,US30,29.099999999998545,38.099999999998545,1,LONG,SHORT,1705070100,2024-01-12T14:35:00,37572.6,120.0,1.2,0.38099999999998546,True
1705329000,2024-01-15T14:30:00,2024-01-15,NEW_YORK_0930,US100,-4.5,6.399999999997817,-1,SHORT,LONG,1705329300,2024-01-15T14:35:00,16829.65,140.0,1.4000000000000001,0.06399999999997817,True
1705329000,2024-01-15T14:30:00,2024-01-15,NEW_YORK_0930,US30,-10.799999999995634,13.80000000000291,-1,SHORT,LONG,1705329300,2024-01-15T14:35:00,37511.2,120.0,1.2,0.1380000000000291,True
1705392000,2024-01-16T08:00:00,2024-01-16,LONDON_0800,US100,-7.200000000000728,12.150000000001455,-1,SHORT,LONG,1705392300,2024-01-16T08:05:00,16729.35,140.0,1.4000000000000001,0.12150000000001455,True
1705392000,2024-01-16T08:00:00,2024-01-16,LONDON_0800,US30,-15.599999999998545,19.0,-1,SHORT,LONG,1705392300,2024-01-16T08:05:00,37431.8,130.0,1.3,0.19,True
1705415400,2024-01-16T14:30:00,2024-01-16,NEW_YORK_0930,US100,-2.349999999998545,9.650000000001455,-1,SHORT,LONG,1705415700,2024-01-16T14:35:00,16751.85,140.0,1.4000000000000001,0.09650000000001456,True
1705415400,2024-01-16T14:30:00,2024-01-16,NEW_YORK_0930,US30,-15.799999999995634,24.5,-1,SHORT,LONG,1705415700,2024-01-16T14:35:00,37472.1,130.0,1.3,0.245,True
1705478400,2024-01-17T08:00:00,2024-01-17,LONDON_0800,US100,-5.0,7.700000000000728,-1,SHORT,LONG,1705478700,2024-01-17T08:05:00,16754.35,140.0,1.4000000000000001,0.07700000000000727,True
1705478400,2024-01-17T08:00:00,2024-01-17,LONDON_0800,US30,5.5,5.69999999999709,1,LONG,SHORT,1705478700,2024-01-17T08:05:00,37278.2,120.0,1.2,0.0569999999999709,True
1705501800,2024-01-17T14:30:00,2024-01-17,NEW_YORK_0930,US100,-6.099999999998545,8.899999999997817,-1,SHORT,LONG,1705502100,2024-01-17T14:35:00,16761.3,140.0,1.4000000000000001,0.08899999999997818,True
1705501800,2024-01-17T14:30:00,2024-01-17,NEW_YORK_0930,US30,-1.3000000000029104,8.900000000001455,-1,SHORT,LONG,1705502100,2024-01-17T14:35:00,37245.8,130.0,1.3,0.08900000000001455,True
1705564800,2024-01-18T08:00:00,2024-01-18,LONDON_0800,US100,6.5,8.650000000001455,1,LONG,SHORT,1705565100,2024-01-18T08:05:00,16742.9,140.0,1.4000000000000001,0.08650000000001455,True
1705564800,2024-01-18T08:00:00,2024-01-18,LONDON_0800,US30,6.200000000004366,7.80000000000291,1,LONG,SHORT,1705565100,2024-01-18T08:05:00,37241.4,130.0,1.3,0.0780000000000291,True
1705588200,2024-01-18T14:30:00,2024-01-18,NEW_YORK_0930,US100,1.8999999999978172,6.399999999997817,1,LONG,SHORT,1705588500,2024-01-18T14:35:00,16875.15,140.0,1.4000000000000001,0.06399999999997817,True
1705588200,2024-01-18T14:30:00,2024-01-18,NEW_YORK_0930,US30,-8.30000000000291,20.30000000000291,-1,SHORT,LONG,1705588500,2024-01-18T14:35:00,37231.7,120.0,1.2,0.2030000000000291,True
1705651200,2024-01-19T08:00:00,2024-01-19,LONDON_0800,US100,2.7999999999992724,3.8000000000029104,1,LONG,SHORT,1705651500,2024-01-19T08:05:00,17020.4,140.0,1.4000000000000001,0.03800000000002911,True
1705651200,2024-01-19T08:00:00,2024-01-19,LONDON_0800,US30,4.200000000004366,5.900000000001455,1,LONG,SHORT,1705651500,2024-01-19T08:05:00,37419.2,130.0,1.3,0.059000000000014555,True
1705674600,2024-01-19T14:30:00,2024-01-19,NEW_YORK_0930,US100,1.0999999999985448,5.5,1,LONG,SHORT,1705674900,2024-01-19T14:35:00,17091.95,140.0,1.4000000000000001,0.055,True
1705674600,2024-01-19T14:30:00,2024-01-19,NEW_YORK_0930,US30,16.400000000001455,26.0,1,LONG,SHORT,1705674900,2024-01-19T14:35:00,37636.1,130.0,1.3,0.26,True
1705910400,2024-01-22T08:00:00,2024-01-22,LONDON_0800,US100,10.200000000000728,10.899999999997817,1,LONG,SHORT,1705910700,2024-01-22T08:05:00,17415.3,140.0,1.4000000000000001,0.10899999999997817,True
1705910400,2024-01-22T08:00:00,2024-01-22,LONDON_0800,US30,12.69999999999709,14.900000000001455,1,LONG,SHORT,1705910700,2024-01-22T08:05:00,37912.9,120.0,1.2,0.14900000000001457,True
1705933800,2024-01-22T14:30:00,2024-01-22,NEW_YORK_0930,US100,5.349999999998545,10.700000000000728,1,LONG,SHORT,1705934100,2024-01-22T14:35:00,17449.2,140.0,1.4000000000000001,0.10700000000000728,True
1705933800,2024-01-22T14:30:00,2024-01-22,NEW_YORK_0930,US30,3.599999999998545,9.0,1,LONG,SHORT,1705934100,2024-01-22T14:35:00,37927.5,120.0,1.2,0.09,True
1705996800,2024-01-23T08:00:00,2024-01-23,LONDON_0800,US100,3.350000000002183,5.5,1,LONG,SHORT,1705997100,2024-01-23T08:05:00,17349.5,140.0,1.4000000000000001,0.055,True
1705996800,2024-01-23T08:00:00,2024-01-23,LONDON_0800,US30,3.1999999999970896,7.5,1,LONG,SHORT,1705997100,2024-01-23T08:05:00,37992.7,130.0,1.3,0.075,True
1706020200,2024-01-23T14:30:00,2024-01-23,NEW_YORK_0930,US100,2.9499999999970896,5.099999999998545,1,LONG,SHORT,1706020500,2024-01-23T14:35:00,17349.75,140.0,1.4000000000000001,0.050999999999985446,True
1706020200,2024-01-23T14:30:00,2024-01-23,NEW_YORK_0930,US30,-1.0,10.19999999999709,-1,SHORT,LONG,1706020500,2024-01-23T14:35:00,37964.0,120.0,1.2,0.10199999999997089,True
1706083200,2024-01-24T08:00:00,2024-01-24,LONDON_0800,US100,2.649999999997817,11.099999999998545,1,LONG,SHORT,1706083500,2024-01-24T08:05:00,17483.15,140.0,1.4000000000000001,0.11099999999998544,True
1706083200,2024-01-24T08:00:00,2024-01-24,LONDON_0800,US30,4.400000000001455,6.30000000000291,1,LONG,SHORT,1706083500,2024-01-24T08:05:00,37935.4,120.0,1.2,0.0630000000000291,True
1706106600,2024-01-24T14:30:00,2024-01-24,NEW_YORK_0930,US100,5.149999999997817,5.299999999999272,1,LONG,SHORT,1706106900,2024-01-24T14:35:00,17534.15,140.0,1.4000000000000001,0.05299999999999273,True
1706106600,2024-01-24T14:30:00,2024-01-24,NEW_YORK_0930,US30,2.8000000000029104,11.900000000001455,1,LONG,SHORT,1706106900,2024-01-24T14:35:00,37989.3,120.0,1.2,0.11900000000001455,True
1706169600,2024-01-25T08:00:00,2024-01-25,LONDON_0800,US100,-5.849999999998545,8.75,-1,SHORT,LONG,1706169900,2024-01-25T08:05:00,17494.85,140.0,1.4000000000000001,0.08750000000000001,True
1706169600,2024-01-25T08:00:00,2024-01-25,LONDON_0800,US30,-4.30000000000291,11.69999999999709,-1,SHORT,LONG,1706169900,2024-01-25T08:05:00,37885.4,120.0,1.2,0.1169999999999709,True
1706193000,2024-01-25T14:30:00,2024-01-25,NEW_YORK_0930,US100,-1.7000000000007276,9.75,-1,SHORT,LONG,1706193300,2024-01-25T14:35:00,17520.4,140.0,1.4000000000000001,0.0975,True
1706193000,2024-01-25T14:30:00,2024-01-25,NEW_YORK_0930,US30,-2.599999999998545,9.69999999999709,-1,SHORT,LONG,1706193300,2024-01-25T14:35:00,37806.0,120.0,1.2,0.0969999999999709,True
1706256000,2024-01-26T08:00:00,2024-01-26,LONDON_0800,US100,-0.2999999999992724,5.200000000000728,-1,SHORT,LONG,1706256300,2024-01-26T08:05:00,17386.15,140.0,1.4000000000000001,0.052000000000007277,True
1706256000,2024-01-26T08:00:00,2024-01-26,LONDON_0800,US30,-9.30000000000291,12.200000000004366,-1,SHORT,LONG,1706256300,2024-01-26T08:05:00,37928.6,130.0,1.3,0.12200000000004366,True
1706279400,2024-01-26T14:30:00,2024-01-26,NEW_YORK_0930,US100,7.200000000000728,9.30000000000291,1,LONG,SHORT,1706279700,2024-01-26T14:35:00,17467.4,140.0,1.4000000000000001,0.0930000000000291,True
1706279400,2024-01-26T14:30:00,2024-01-26,NEW_YORK_0930,US30,1.1999999999970896,8.39999999999418,1,LONG,SHORT,1706279700,2024-01-26T14:35:00,38038.6,120.0,1.2,0.08399999999994179,True
1706515200,2024-01-29T08:00:00,2024-01-29,LONDON_0800,US100,-3.400000000001455,5.400000000001455,-1,SHORT,LONG,1706515500,2024-01-29T08:05:00,17419.75,140.0,1.4000000000000001,0.05400000000001455,True
1706515200,2024-01-29T08:00:00,2024-01-29,LONDON_0800,US30,2.7000000000043656,3.599999999998545,1,LONG,SHORT,1706515500,2024-01-29T08:05:00,38056.5,120.0,1.2,0.035999999999985446,True
1706538600,2024-01-29T14:30:00,2024-01-29,NEW_YORK_0930,US100,-6.450000000000728,9.299999999999272,-1,SHORT,LONG,1706538900,2024-01-29T14:35:00,17453.7,140.0,1.4000000000000001,0.09299999999999273,True
1706538600,2024-01-29T14:30:00,2024-01-29,NEW_YORK_0930,US30,-2.6999999999970896,10.0,-1,SHORT,LONG,1706538900,2024-01-29T14:35:00,38100.2,120.0,1.2,0.1,True
1706601600,2024-01-30T08:00:00,2024-01-30,LONDON_0800,US100,-1.8499999999985448,4.950000000000728,-1,SHORT,LONG,1706601900,2024-01-30T08:05:00,17608.35,140.0,1.4000000000000001,0.049500000000007274,True
1706601600,2024-01-30T08:00:00,2024-01-30,LONDON_0800,US30,0.3000000000029104,2.8000000000029104,1,LONG,SHORT,1706601900,2024-01-30T08:05:00,38288.9,130.0,1.3,0.028000000000029106,True
1706625000,2024-01-30T14:30:00,2024-01-30,NEW_YORK_0930,US100,-1.8500000000021828,5.349999999998545,-1,SHORT,LONG,1706625300,2024-01-30T14:35:00,17575.2,140.0,1.4000000000000001,0.05349999999998545,True
1706625000,2024-01-30T14:30:00,2024-01-30,NEW_YORK_0930,US30,-3.400000000001455,6.700000000004366,-1,SHORT,LONG,1706625300,2024-01-30T14:35:00,38283.1,130.0,1.3,0.06700000000004366,True
1706688000,2024-01-31T08:00:00,2024-01-31,LONDON_0800,US100,5.649999999997817,7.899999999997817,1,LONG,SHORT,1706688300,2024-01-31T08:05:00,17338.25,140.0,1.4000000000000001,0.07899999999997817,True
1706688000,2024-01-31T08:00:00,2024-01-31,LONDON_0800,US30,3.2999999999956344,5.099999999998545,1,LONG,SHORT,1706688300,2024-01-31T08:05:00,38472.5,130.0,1.3,0.050999999999985446,True
1706711400,2024-01-31T14:30:00,2024-01-31,NEW_YORK_0930,US100,0.2000000000007276,10.75,1,LONG,SHORT,1706711700,2024-01-31T14:35:00,17288.0,140.0,1.4000000000000001,0.1075,True
1706711400,2024-01-31T14:30:00,2024-01-31,NEW_YORK_0930,US30,6.5,52.900000000001455,1,LONG,SHORT,1706711700,2024-01-31T14:35:00,38500.1,130.0,1.3,0.5290000000000146,True
1706774400,2024-02-01T08:00:00,2024-02-01,LONDON_0800,US100,1.6499999999978172,4.30000000000291,1,LONG,SHORT,1706774700,2024-02-01T08:05:00,17194.65,140.0,1.4000000000000001,0.043000000000029105,True
1706774400,2024-02-01T08:00:00,2024-02-01,LONDON_0800,US30,2.8000000000029104,4.80000000000291,1,LONG,SHORT,1706774700,2024-02-01T08:05:00,38187.0,130.0,1.3,0.0480000000000291,True
1706797800,2024-02-01T14:30:00,2024-02-01,NEW_YORK_0930,US100,1.8999999999978172,5.5,1,LONG,SHORT,1706798100,2024-02-01T14:35:00,17242.3,140.0,1.4000000000000001,0.055,True
1706797800,2024-02-01T14:30:00,2024-02-01,NEW_YORK_0930,US30,2.599999999998545,6.099999999998545,1,LONG,SHORT,1706798100,2024-02-01T14:35:00,38209.9,130.0,1.3,0.06099999999998545,True
1706860800,2024-02-02T08:00:00,2024-02-02,LONDON_0800,US100,-6.549999999999272,10.799999999999272,-1,SHORT,LONG,1706861100,2024-02-02T08:05:00,17510.25,140.0,1.4000000000000001,0.10799999999999273,True
1706860800,2024-02-02T08:00:00,2024-02-02,LONDON_0800,US30,-2.5,7.69999999999709,-1,SHORT,LONG,1706861100,2024-02-02T08:05:00,38516.8,130.0,1.3,0.0769999999999709,True
1706884200,2024-02-02T14:30:00,2024-02-02,NEW_YORK_0930,US100,-3.2000000000007276,5.5,-1,SHORT,LONG,1706884500,2024-02-02T14:35:00,17537.6,140.0,1.4000000000000001,0.055,True
1706884200,2024-02-02T14:30:00,2024-02-02,NEW_YORK_0930,US30,-13.900000000001455,14.099999999998545,-1,SHORT,LONG,1706884500,2024-02-02T14:35:00,38545.4,120.0,1.2,0.14099999999998544,True
1707143400,2024-02-05T14:30:00,2024-02-05,NEW_YORK_0930,US100,1.25,7.450000000000728,1,LONG,SHORT,1707143700,2024-02-05T14:35:00,17628.2,140.0,1.4000000000000001,0.07450000000000728,True
1707143400,2024-02-05T14:30:00,2024-02-05,NEW_YORK_0930,US30,9.80000000000291,15.5,1,LONG,SHORT,1707143700,2024-02-05T14:35:00,38625.4,120.0,1.2,0.155,True
1707229800,2024-02-06T14:30:00,2024-02-06,NEW_YORK_0930,US100,5.75,7.150000000001455,1,LONG,SHORT,1707230100,2024-02-06T14:35:00,17589.05,140.0,1.4000000000000001,0.07150000000001455,True
1707229800,2024-02-06T14:30:00,2024-02-06,NEW_YORK_0930,US30,10.5,14.099999999998545,1,LONG,SHORT,1707230100,2024-02-06T14:35:00,38329.3,130.0,1.3,0.14099999999998544,True
1707316200,2024-02-07T14:30:00,2024-02-07,NEW_YORK_0930,US100,6.200000000000728,7.599999999998545,1,LONG,SHORT,1707316500,2024-02-07T14:35:00,17595.1,140.0,1.4000000000000001,0.07599999999998545,True
1707316200,2024-02-07T14:30:00,2024-02-07,NEW_YORK_0930,US30,12.900000000001455,13.0,1,LONG,SHORT,1707316500,2024-02-07T14:35:00,38479.8,120.0,1.2,0.13,True
1707402600,2024-02-08T14:30:00,2024-02-08,NEW_YORK_0930,US100,-1.6500000000014552,6.05000000000291,-1,SHORT,LONG,1707402900,2024-02-08T14:35:00,17722.35,140.0,1.4000000000000001,0.06050000000002911,True
1707402600,2024-02-08T14:30:00,2024-02-08,NEW_YORK_0930,US30,-10.0,13.099999999998545,-1,SHORT,LONG,1707402900,2024-02-08T14:35:00,38652.8,120.0,1.2,0.13099999999998546,True
1707489000,2024-02-09T14:30:00,2024-02-09,NEW_YORK_0930,US100,-1.75,7.200000000000728,-1,SHORT,LONG,1707489300,2024-02-09T14:35:00,17845.6,140.0,1.4000000000000001,0.07200000000000728,True
1707489000,2024-02-09T14:30:00,2024-02-09,NEW_YORK_0930,US30,7.5,11.099999999998545,1,LONG,SHORT,1707489300,2024-02-09T14:35:00,38754.3,120.0,1.2,0.11099999999998544,True
1707748200,2024-02-12T14:30:00,2024-02-12,NEW_YORK_0930,US100,1.9000000000014552,7.75,1,LONG,SHORT,1707748500,2024-02-12T14:35:00,17954.95,140.0,1.4000000000000001,0.0775,True
1707748200,2024-02-12T14:30:00,2024-02-12,NEW_YORK_0930,US30,-2.0,6.700000000004366,-1,SHORT,LONG,1707748500,2024-02-12T14:35:00,38638.2,130.0,1.3,0.06700000000004366,True
1707834600,2024-02-13T14:30:00,2024-02-13,NEW_YORK_0930,US100,9.350000000002183,14.399999999997817,1,LONG,SHORT,1707834900,2024-02-13T14:35:00,17758.5,140.0,1.4000000000000001,0.14399999999997817,True
1707834600,2024-02-13T14:30:00,2024-02-13,NEW_YORK_0930,US30,-0.5,14.900000000001455,-1,SHORT,LONG,1707834900,2024-02-13T14:35:00,38732.2,120.0,1.2,0.14900000000001457,True
1707897600,2024-02-14T08:00:00,2024-02-14,LONDON_0800,US100,3.5,5.700000000000728,1,LONG,SHORT,1707897900,2024-02-14T08:05:00,17613.85,140.0,1.4000000000000001,0.057000000000007274,True
1707897600,2024-02-14T08:00:00,2024-02-14,LONDON_0800,US30,5.900000000001455,5.900000000001455,1,LONG,SHORT,1707897900,2024-02-14T08:05:00,38254.7,130.0,1.3,0.059000000000014555,True
1707921000,2024-02-14T14:30:00,2024-02-14,NEW_YORK_0930,US100,-0.049999999999272404,4.799999999999272,-1,SHORT,LONG,1707921300,2024-02-14T14:35:00,17717.2,140.0,1.4000000000000001,0.04799999999999272,True
1707921000,2024-02-14T14:30:00,2024-02-14,NEW_YORK_0930,US30,0.9000000000014552,12.69999999999709,1,LONG,SHORT,1707921300,2024-02-14T14:35:00,38369.2,130.0,1.3,0.1269999999999709,True
1708007400,2024-02-15T14:30:00,2024-02-15,NEW_YORK_0930,US100,2.399999999997817,6.150000000001455,1,LONG,SHORT,1708007700,2024-02-15T14:35:00,17841.3,140.0,1.4000000000000001,0.06150000000001455,True
1708007400,2024-02-15T14:30:00,2024-02-15,NEW_YORK_0930,US30,3.5,8.30000000000291,1,LONG,SHORT,1708007700,2024-02-15T14:35:00,38449.8,130.0,1.3,0.0830000000000291,True
1708070400,2024-02-16T08:00:00,2024-02-16,LONDON_0800,US100,4.25,5.400000000001455,1,LONG,SHORT,1708070700,2024-02-16T08:05:00,17869.8,140.0,1.4000000000000001,0.05400000000001455,True
1708070400,2024-02-16T08:00:00,2024-02-16,LONDON_0800,US30,1.9000000000014552,2.599999999998545,1,LONG,SHORT,1708070700,2024-02-16T08:05:00,38699.6,130.0,1.3,0.025999999999985448,True
1708093800,2024-02-16T14:30:00,2024-02-16,NEW_YORK_0930,US100,-0.7000000000007276,5.850000000002183,-1,SHORT,LONG,1708094100,2024-02-16T14:35:00,17933.4,140.0,1.4000000000000001,0.058500000000021826,True
1708093800,2024-02-16T14:30:00,2024-02-16,NEW_YORK_0930,US30,2.099999999998545,6.599999999998545,1,LONG,SHORT,1708094100,2024-02-16T14:35:00,38726.1,130.0,1.3,0.06599999999998545,True
1708329600,2024-02-19T08:00:00,2024-02-19,LONDON_0800,US100,-1.2999999999992724,7.350000000002183,-1,SHORT,LONG,1708329900,2024-02-19T08:05:00,17716.15,140.0,1.4000000000000001,0.07350000000002183,True
1708329600,2024-02-19T08:00:00,2024-02-19,LONDON_0800,US30,6.19999999999709,8.099999999998545,1,LONG,SHORT,1708329900,2024-02-19T08:05:00,38650.2,120.0,1.2,0.08099999999998544,True
1708353000,2024-02-19T14:30:00,2024-02-19,NEW_YORK_0930,US100,2.75,6.5,1,LONG,SHORT,1708353300,2024-02-19T14:35:00,17699.1,140.0,1.4000000000000001,0.065,True
1708353000,2024-02-19T14:30:00,2024-02-19,NEW_YORK_0930,US30,5.80000000000291,8.5,1,LONG,SHORT,1708353300,2024-02-19T14:35:00,38648.8,130.0,1.3,0.085,True
1708439400,2024-02-20T14:30:00,2024-02-20,NEW_YORK_0930,US100,-6.200000000000728,6.849999999998545,-1,SHORT,LONG,1708439700,2024-02-20T14:35:00,17612.85,140.0,1.4000000000000001,0.06849999999998545,True
1708439400,2024-02-20T14:30:00,2024-02-20,NEW_YORK_0930,US30,-1.8999999999941792,9.400000000001455,-1,SHORT,LONG,1708439700,2024-02-20T14:35:00,38506.4,120.0,1.2,0.09400000000001456,True
1708502400,2024-02-21T08:00:00,2024-02-21,LONDON_0800,US100,9.849999999998545,10.75,1,LONG,SHORT,1708502700,2024-02-21T08:05:00,17509.7,140.0,1.4000000000000001,0.1075,True
1708502400,2024-02-21T08:00:00,2024-02-21,LONDON_0800,US30,11.099999999998545,12.89999999999418,1,LONG,SHORT,1708502700,2024-02-21T08:05:00,38539.1,130.0,1.3,0.1289999999999418,True
1708525800,2024-02-21T14:30:00,2024-02-21,NEW_YORK_0930,US100,-4.850000000002183,14.599999999998545,-1,SHORT,LONG,1708526100,2024-02-21T14:35:00,17459.85,140.0,1.4000000000000001,0.14599999999998545,True
1708525800,2024-02-21T14:30:00,2024-02-21,NEW_YORK_0930,US30,0.4000000000014552,12.200000000004366,1,LONG,SHORT,1708526100,2024-02-21T14:35:00,38508.3,120.0,1.2,0.12200000000004366,True
1708588800,2024-02-22T08:00:00,2024-02-22,LONDON_0800,US100,-1.1000000000021828,6.549999999999272,-1,SHORT,LONG,1708589100,2024-02-22T08:05:00,17726.6,140.0,1.4000000000000001,0.06549999999999273,True
1708588800,2024-02-22T08:00:00,2024-02-22,LONDON_0800,US30,2.0,5.299999999995634,1,LONG,SHORT,1708589100,2024-02-22T08:05:00,38661.6,130.0,1.3,0.052999999999956346,True
1708612200,2024-02-22T14:30:00,2024-02-22,NEW_YORK_0930,US100,6.700000000000728,13.450000000000728,1,LONG,SHORT,1708612500,2024-02-22T14:35:00,17836.2,140.0,1.4000000000000001,0.13450000000000728,True
1708612200,2024-02-22T14:30:00,2024-02-22,NEW_YORK_0930,US30,-2.3000000000029104,9.400000000001455,-1,SHORT,LONG,1708612500,2024-02-22T14:35:00,38766.4,130.0,1.3,0.09400000000001456,True
1708698600,2024-02-23T14:30:00,2024-02-23,NEW_YORK_0930,US100,5.299999999999272,8.649999999997817,1,LONG,SHORT,1708698900,2024-02-23T14:35:00,17988.15,140.0,1.4000000000000001,0.08649999999997818,True
1708698600,2024-02-23T14:30:00,2024-02-23,NEW_YORK_0930,US30,-2.3000000000029104,4.80000000000291,-1,SHORT,LONG,1708698900,2024-02-23T14:35:00,39120.5,120.0,1.2,0.0480000000000291,True
1708934400,2024-02-26T08:00:00,2024-02-26,LONDON_0800,US100,4.299999999999272,5.0,1,LONG,SHORT,1708934700,2024-02-26T08:05:00,17906.15,140.0,1.4000000000000001,0.05,True
