time_epoch,time_utc,open,high,low,close,tick_volume,spread,real_volume
1743046200,2025-03-27 03:30:00,42396.3,42421.3,42392.05,42398.3,2165,160,0
1743048000,2025-03-27 04:00:00,42398.55,42425.3,42394.8,42410.3,2221,160,0
1743049800,2025-03-27 04:30:00,42410.3,42421.8,42387.3,42419.3,2463,160,0
1743051600,2025-03-27 05:00:00,42419.3,42471.05,42419.3,42462.3,1367,160,0
1743053400,2025-03-27 05:30:00,42462.3,42468.3,42452.8,42462.3,1078,160,0
1743055200,2025-03-27 06:00:00,42462.3,42478.3,42458.3,42477.55,1121,160,0
1743057000,2025-03-27 06:30:00,42478.3,42505.05,42477.05,42501.3,1223,160,0
1743058800,2025-03-27 07:00:00,42501.3,42522.8,42497.3,42509.3,870,160,0
1743060600,2025-03-27 07:30:00,42508.3,42519.55,42503.3,42518.3,654,160,0
1743062400,2025-03-27 08:00:00,42517.3,42524.55,42504.05,42519.3,935,160,0
1743064200,2025-03-27 08:30:00,42519.3,42554.3,42506.3,42510.3,1359,160,0
1743066000,2025-03-27 09:00:00,42511.3,42569.9,42505.05,42563.4,1898,140,0
1743067800,2025-03-27 09:30:00,42563.4,42569.9,42517.4,42521.4,1814,140,0
1743069600,2025-03-27 10:00:00,42521.4,42534.65,42479.4,42490.4,3299,140,0
1743071400,2025-03-27 10:30:00,42490.4,42501.4,42460.4,42466.4,3253,140,0
1743073200,2025-03-27 11:00:00,42467.4,42502.15,42401.4,42486.4,8088,140,0
1743075000,2025-03-27 11:30:00,42486.4,42534.4,42473.4,42531.4,5466,140,0
1743076800,2025-03-27 12:00:00,42531.4,42535.15,42492.4,42528.4,4166,140,0
1743078600,2025-03-27 12:30:00,42528.4,42550.4,42513.4,42543.9,2847,140,0
1743080400,2025-03-27 13:00:00,42543.9,42571.4,42525.4,42531.65,3142,140,0
1743082200,2025-03-27 13:30:00,42531.65,42547.4,42473.4,42476.4,3347,140,0
1743084000,2025-03-27 14:00:00,42476.4,42516.4,42427.15,42431.4,4790,140,0
1743085800,2025-03-27 14:30:00,42431.4,42508.4,42431.15,42497.4,3339,140,0
1743087600,2025-03-27 15:00:00,42494.4,42501.4,42462.4,42486.65,4153,140,0
1743089400,2025-03-27 15:30:00,42487.4,42529.15,42454.15,42475.65,6559,140,0
1743091200,2025-03-27 16:00:00,42475.4,42497.9,42372.4,42385.4,6326,140,0
1743093000,2025-03-27 16:30:00,42386.65,42407.4,42158.65,42404.15,18783,0,0
1743094800,2025-03-27 17:00:00,42402.65,42504.9,42356.65,42487.65,17511,90,0
1743096600,2025-03-27 17:30:00,42487.15,42535.65,42432.65,42480.65,12933,90,0
1743098400,2025-03-27 18:00:00,42480.65,42512.65,42416.65,42422.65,10936,90,0
1743100200,2025-03-27 18:30:00,42422.65,42423.65,42303.15,42317.65,12980,90,0
1743102000,2025-03-27 19:00:00,42316.65,42436.65,42308.65,42383.65,11982,90,0
1743103800,2025-03-27 19:30:00,42383.65,42425.65,42235.65,42235.65,12542,90,0
1743105600,2025-03-27 20:00:00,42236.65,42345.9,42215.65,42266.65,11705,90,0
1743107400,2025-03-27 20:30:00,42264.65,42301.65,42212.65,42242.65,11967,90,0
1743109200,2025-03-27 21:00:00,42242.65,42385.9,42238.65,42331.9,12275,90,0
1743111000,2025-03-27 21:30:00,42332.15,42405.15,42283.65,42293.65,11255,90,0
1743112800,2025-03-27 22:00:00,42293.65,42468.9,42287.15,42461.15,12506,90,0
1743114600,2025-03-27 22:30:00,42461.65,42462.9,42287.3,42310.05,14495,90,0
1743116400,2025-03-27 23:00:00,42309.05,42347.8,42306.3,42328.3,3777,160,0
1743118200,2025-03-27 23:30:00,42327.05,42336.3,42312.3,42314.3,1152,160,0
1743123600,2025-03-28 01:00:00,42306.71,42332.46,42295.96,42307.96,1393,160,0
1743125400,2025-03-28 01:30:00,42307.96,42319.46,42296.46,42296.46,697,160,0
1743127200,2025-03-28 02:00:00,42296.46,42307.21,42255.96,42278.46,1449,160,0
1743129000,2025-03-28 02:30:00,42278.21,42295.96,42254.96,42290.46,1290,160,0
1743130800,2025-03-28 03:00:00,42290.46,42303.21,42245.96,42300.46,1911,160,0
1743132600,2025-03-28 03:30:00,42300.46,42327.96,42296.71,42322.46,1121,160,0
1743134400,2025-03-28 04:00:00,42322.46,42338.96,42318.71,42337.21,1442,160,0
1743136200,2025-03-28 04:30:00,42335.96,42342.46,42310.96,42313.46,1579,160,0
1743138000,2025-03-28 05:00:00,42313.46,42342.96,42310.96,42342.96,1144,160,0
1743139800,2025-03-28 05:30:00,42342.71,42352.96,42335.46,42337.96,839,160,0
1743141600,2025-03-28 06:00:00,42338.96,42346.71,42335.46,42344.71,713,160,0
1743143400,2025-03-28 06:30:00,42344.71,42363.71,42325.46,42360.96,911,160,0
1743145200,2025-03-28 07:00:00,42360.71,42362.96,42333.71,42345.96,959,160,0
1743147000,2025-03-28 07:30:00,42345.96,42352.46,42342.71,42352.21,678,160,0
1743148800,2025-03-28 08:00:00,42351.96,42363.71,42341.46,42344.71,932,160,0
1743150600,2025-03-28 08:30:00,42344.96,42347.46,42328.71,42345.96,984,160,0
1743152400,2025-03-28 09:00:00,42345.46,42369.56,42339.46,42361.06,963,140,0
1743154200,2025-03-28 09:30:00,42360.81,42361.56,42272.31,42279.31,1637,140,0
1743156000,2025-03-28 10:00:00,42279.31,42287.56,42251.06,42263.56,3094,140,0
1743157800,2025-03-28 10:30:00,42263.56,42263.56,42157.81,42160.56,4049,140,0
1743159600,2025-03-28 11:00:00,42159.56,42221.56,42158.56,42181.56,7491,140,0
1743161400,2025-03-28 11:30:00,42182.56,42251.56,42157.06,42232.06,4511,140,0
1743163200,2025-03-28 12:00:00,42232.81,42255.06,42225.56,42230.81,2906,140,0
1743165000,2025-03-28 12:30:00,42230.81,42257.06,42204.31,42226.31,3207,140,0
1743166800,2025-03-28 13:00:00,42227.06,42305.56,42227.06,42292.06,3476,115,0
1743168600,2025-03-28 13:30:00,42292.31,42302.81,42264.81,42274.06,2918,140,0
1743170400,2025-03-28 14:00:00,42274.06,42289.56,42247.81,42255.56,2751,140,0
1743172200,2025-03-28 14:30:00,42254.06,42276.06,42230.81,42275.56,3105,140,0
1743174000,2025-03-28 15:00:00,42274.81,42292.06,42244.31,42250.81,4155,140,0
1743175800,2025-03-28 15:30:00,42250.81,42264.81,42154.56,42154.56,7208,140,0
1743177600,2025-03-28 16:00:00,42155.06,42279.56,42143.56,42210.81,7885,140,0
1743179400,2025-03-28 16:30:00,42209.56,42247.31,42003.56,42012.81,16686,90,0
1743181200,2025-03-28 17:00:00,42013.06,42051.31,41822.31,41835.31,17376,90,0
1743183000,2025-03-28 17:30:00,41835.31,41871.56,41722.31,41741.31,15673,90,0
1743184800,2025-03-28 18:00:00,41741.31,41793.81,41689.31,41776.31,14524,90,0
1743186600,2025-03-28 18:30:00,41776.31,41842.31,41736.31,41739.31,10872,90,0
1743188400,2025-03-28 19:00:00,41737.31,41794.31,41638.06,41640.81,11094,65,0
1743190200,2025-03-28 19:30:00,41641.31,41700.56,41616.06,41623.31,10131,90,0
1743192000,2025-03-28 20:00:00,41623.31,41626.31,41525.31,41531.31,10308,90,0
1743193800,2025-03-28 20:30:00,41530.31,41604.81,41520.06,41601.31,10495,90,0
1743195600,2025-03-28 21:00:00,41600.31,41626.06,41539.56,41567.31,11106,90,0
1743197400,2025-03-28 21:30:00,41567.31,41593.56,41524.31,41587.31,8847,90,0
1743199200,2025-03-28 22:00:00,41587.31,41622.06,41554.31,41564.31,9793,90,0
1743201000,2025-03-28 22:30:00,41564.31,41619.81,41520.31,41563.46,12442,90,0
1743202800,2025-03-28 23:00:00,41565.46,41567.46,41450.96,41451.96,4586,160,0
1743204600,2025-03-28 23:30:00,41451.96,41462.96,41422.96,41430.96,1682,160,0
1743382800,2025-03-31 01:00:00,41346.8,41371.3,41280.3,41365.55,3442,160,0
1743384600,2025-03-31 01:30:00,41366.55,41402.05,41351.3,41395.05,1746,160,0
1743386400,2025-03-31 02:00:00,41395.05,41396.3,41359.8,41369.8,2280,160,0
1743388200,2025-03-31 02:30:00,41369.8,41435.3,41354.05,41434.55,3515,160,0
1743390000,2025-03-31 03:00:00,41434.05,41437.05,41374.55,41395.55,5326,160,0
1743391800,2025-03-31 03:30:00,41395.55,41396.05,41356.05,41376.05,3836,160,0
1743393600,2025-03-31 04:00:00,41376.05,41437.55,41375.05,41425.55,4236,160,0
1743395400,2025-03-31 04:30:00,41426.3,41427.55,41382.05,41389.55,3297,160,0
1743397200,2025-03-31 05:00:00,41389.55,41435.05,41361.55,41409.55,2663,160,0
1743399000,2025-03-31 05:30:00,41409.55,41412.05,41378.8,41386.55,1979,160,0
1743400800,2025-03-31 06:00:00,41386.55,41391.55,41346.05,41375.55,2059,160,0
1743402600,2025-03-31 06:30:00,41375.55,41395.05,41361.05,41390.8,2117,160,0
1743404400,2025-03-31 07:00:00,41389.05,41408.3,41378.05,41407.05,1888,160,0
1743406200,2025-03-31 07:30:00,41406.8,41438.05,41400.8,41427.05,1659,160,0
1743408000,2025-03-31 08:00:00,41426.05,41444.55,41415.55,41416.55,2602,160,0
1743409800,2025-03-31 08:30:00,41416.8,41418.55,41393.05,41405.8,2150,160,0
1743411600,2025-03-31 09:00:00,41406.05,41429.4,41379.65,41380.65,3531,140,0
1743413400,2025-03-31 09:30:00,41381.4,41384.65,41347.9,41375.65,3361,140,0
1743415200,2025-03-31 10:00:00,41372.4,41401.65,41302.15,41395.9,7595,140,0
1743417000,2025-03-31 10:30:00,41395.9,41413.65,41331.65,41398.65,5286,140,0
1743418800,2025-03-31 11:00:00,41398.65,41444.15,41359.65,41377.9,6542,140,0
1743420600,2025-03-31 11:30:00,41378.15,41393.65,41318.15,41325.9,4347,140,0
1743422400,2025-03-31 12:00:00,41323.65,41338.4,41273.15,41331.4,4784,140,0
1743424200,2025-03-31 12:30:00,41330.9,41345.4,41281.4,41298.15,3873,140,0
1743426000,2025-03-31 13:00:00,41298.15,41322.65,41289.15,41315.15,4009,140,0
1743427800,2025-03-31 13:30:00,41315.15,41339.65,41308.9,41319.15,3631,140,0
1743429600,2025-03-31 14:00:00,41319.15,41341.15,41266.15,41268.65,4964,140,0
1743431400,2025-03-31 14:30:00,41268.65,41307.4,41236.65,41293.9,4593,140,0
1743433200,2025-03-31 15:00:00,41293.9,41307.15,41242.9,41300.65,4946,140,0
1743435000,2025-03-31 15:30:00,41300.15,41333.15,41294.15,41328.65,4967,140,0
1743436800,2025-03-31 16:00:00,41328.65,41343.15,41226.15,41231.15,5709,140,0
1743438600,2025-03-31 16:30:00,41229.4,41437.4,41150.4,41394.4,20120,65,0
1743440400,2025-03-31 17:00:00,41394.4,41496.9,41373.4,41405.9,17847,90,0
1743442200,2025-03-31 17:30:00,41407.65,41600.4,41401.9,41586.15,17359,90,0
1743444000,2025-03-31 18:00:00,41586.65,41691.65,41577.4,41635.4,15169,90,0
1743445800,2025-03-31 18:30:00,41634.65,41727.4,41605.15,41680.4,13587,90,0
1743447600,2025-03-31 19:00:00,41681.4,41730.4,41571.4,41728.9,13071,90,0
1743449400,2025-03-31 19:30:00,41730.4,41730.4,41648.9,41664.9,11739,90,0
1743451200,2025-03-31 20:00:00,41665.4,41762.4,41598.9,41672.9,12035,90,0
1743453000,2025-03-31 20:30:00,41673.9,41700.4,41603.9,41640.4,11972,90,0
1743454800,2025-03-31 21:00:00,41640.4,41896.65,41629.9,41871.9,14383,90,0
1743456600,2025-03-31 21:30:00,41872.9,41934.65,41824.9,41836.9,13194,90,0
1743458400,2025-03-31 22:00:00,41836.9,42052.15,41833.9,41937.9,13593,90,0
1743460200,2025-03-31 22:30:00,41938.9,42144.9,41919.9,41999.9,17809,90,0
1743462000,2025-03-31 23:00:00,41997.4,42000.15,41909.05,41943.8,4751,90,0
1743463800,2025-03-31 23:30:00,41943.8,41952.05,41933.05,41940.55,1184,160,0
1743469200,2025-04-01 01:00:00,41944.77,41954.77,41843.27,41894.27,3183,160,0
1743471000,2025-04-01 01:30:00,41894.27,41953.02,41894.27,41921.77,1554,160,0
1743472800,2025-04-01 02:00:00,41921.77,41959.27,41898.02,41909.27,2367,160,0
1743474600,2025-04-01 02:30:00,41909.27,41923.27,41886.77,41915.27,2424,160,0
1743476400,2025-04-01 03:00:00,41915.27,41915.52,41866.27,41890.77,4181,160,0
1743478200,2025-04-01 03:30:00,41890.77,41892.02,41815.52,41853.27,3649,160,0
1743480000,2025-04-01 04:00:00,41853.27,41885.77,41822.52,41883.27,3619,160,0
1743481800,2025-04-01 04:30:00,41883.27,41890.02,41850.27,41875.27,2682,160,0
1743483600,2025-04-01 05:00:00,41876.27,41905.27,41861.27,41899.27,2204,160,0
1743485400,2025-04-01 05:30:00,41898.27,41930.27,41897.27,41927.52,1431,160,0
1743487200,2025-04-01 06:00:00,41927.77,41935.02,41901.27,41902.27,1190,160,0
1743489000,2025-04-01 06:30:00,41903.27,41905.27,41872.02,41881.52,1893,160,0
1743490800,2025-04-01 07:00:00,41881.52,41882.27,41847.52,41860.27,1514,160,0
1743492600,2025-04-01 07:30:00,41860.27,41877.77,41855.27,41874.52,1112,160,0
1743494400,2025-04-01 08:00:00,41875.27,41926.52,41867.77,41916.77,2208,160,0
1743496200,2025-04-01 08:30:00,41916.77,41920.27,41861.27,41868.27,1738,160,0
1743498000,2025-04-01 09:00:00,41868.27,41910.87,41860.77,41907.37,2930,140,0
1743499800,2025-04-01 09:30:00,41907.37,41973.37,41891.12,41971.62,3463,140,0
1743501600,2025-04-01 10:00:00,41970.37,42033.37,41934.87,41941.87,6685,140,0
1743503400,2025-04-01 10:30:00,41941.87,41956.37,41902.87,41910.12,4825,140,0
1743505200,2025-04-01 11:00:00,41909.12,41909.12,41842.87,41879.12,4368,140,0
1743507000,2025-04-01 11:30:00,41879.12,41937.37,41872.87,41932.37,3207,140,0
1743508800,2025-04-01 12:00:00,41932.37,41949.87,41920.87,41928.87,3186,140,0
1743510600,2025-04-01 12:30:00,41928.87,41983.87,41922.37,41967.37,2945,140,0
1743512400,2025-04-01 13:00:00,41967.37,41972.37,41827.37,41831.37,6850,140,0
1743514200,2025-04-01 13:30:00,41831.37,41838.37,41741.37,41823.37,6062,140,0
1743516000,2025-04-01 14:00:00,41826.87,41840.37,41750.37,41758.37,6293,140,0
1743517800,2025-04-01 14:30:00,41758.37,41780.12,41698.87,41737.87,6997,140,0
1743519600,2025-04-01 15:00:00,41737.37,41789.87,41721.87,41735.12,6926,140,0
1743521400,2025-04-01 15:30:00,41735.12,41801.12,41722.87,41789.87,5467,140,0
1743523200,2025-04-01 16:00:00,41789.87,41881.37,41784.87,41851.87,6912,140,0
1743525000,2025-04-01 16:30:00,41851.37,41856.87,41650.87,41753.62,20509,90,0
1743526800,2025-04-01 17:00:00,41703.37,41752.37,41502.87,41593.37,20819,90,0
1743528600,2025-04-01 17:30:00,41593.12,41948.62,41584.12,41942.12,18561,90,0
1743530400,2025-04-01 18:00:00,41942.12,42118.12,41916.12,42039.12,15330,90,0
1743532200,2025-04-01 18:30:00,42039.37,42085.37,42007.12,42063.12,16074,90,0
1743534000,2025-04-01 19:00:00,42063.12,42142.37,41998.12,42005.62,14428,90,0
1743535800,2025-04-01 19:30:00,42005.87,42046.12,41915.12,42005.62,15981,90,0
1743537600,2025-04-01 20:00:00,42005.12,42037.87,41879.12,41890.12,14098,90,0
1743539400,2025-04-01 20:30:00,41890.12,41943.12,41865.87,41869.12,13056,90,0
1743541200,2025-04-01 21:00:00,41868.62,41882.62,41714.12,41728.12,15140,90,0
1743543000,2025-04-01 21:30:00,41728.12,41796.12,41680.12,41789.62,14154,90,0
1743544800,2025-04-01 22:00:00,41789.62,41884.12,41776.12,41849.12,13455,90,0
1743546600,2025-04-01 22:30:00,41849.12,42017.12,41829.12,41971.62,15438,90,0
1743548400,2025-04-01 23:00:00,41971.62,41991.12,41928.77,41933.77,4092,90,0
1743550200,2025-04-01 23:30:00,41933.77,41995.77,41914.77,41958.02,2942,160,0
1743555600,2025-04-02 01:00:00,41963.38,42099.88,41959.63,42065.38,2043,160,0
1743557400,2025-04-02 01:30:00,42065.13,42068.38,42026.88,42040.13,1581,160,0
1743559200,2025-04-02 02:00:00,42039.88,42058.88,42015.88,42057.88,1600,160,0
1743561000,2025-04-02 02:30:00,42057.88,42069.63,42026.38,42033.38,1524,160,0
1743562800,2025-04-02 03:00:00,42033.88,42037.38,41916.13,41938.88,4492,160,0
1743564600,2025-04-02 03:30:00,41937.88,41968.63,41929.38,41933.88,3454,160,0
1743566400,2025-04-02 04:00:00,41933.88,41948.63,41922.88,41935.63,2630,160,0
1743568200,2025-04-02 04:30:00,41935.38,41963.38,41926.88,41949.38,2629,160,0
1743570000,2025-04-02 05:00:00,41949.88,41955.63,41931.38,41952.38,2190,160,0
1743571800,2025-04-02 05:30:00,41952.38,41955.38,41931.38,41940.63,1363,160,0
1743573600,2025-04-02 06:00:00,41940.88,41950.63,41939.63,41942.88,853,160,0
1743575400,2025-04-02 06:30:00,41943.38,41945.38,41923.38,41933.38,957,160,0
1743577200,2025-04-02 07:00:00,41933.38,41936.38,41918.63,41919.38,808,160,0
1743579000,2025-04-02 07:30:00,41920.88,41930.38,41913.38,41930.38,870,160,0
1743580800,2025-04-02 08:00:00,41930.38,41932.38,41907.38,41920.38,1275,160,0
1743582600,2025-04-02 08:30:00,41920.38,41940.88,41903.38,41914.38,1077,160,0
1743584400,2025-04-02 09:00:00,41914.38,41975.23,41900.63,41953.48,1697,140,0
1743586200,2025-04-02 09:30:00,41953.48,41969.48,41928.98,41941.48,2363,140,0
1743588000,2025-04-02 10:00:00,41942.48,41983.48,41900.98,41917.73,6323,140,0
1743589800,2025-04-02 10:30:00,41917.73,41937.73,41877.98,41894.48,4989,140,0
1743591600,2025-04-02 11:00:00,41894.73,41903.48,41855.98,41885.73,4527,140,0
1743593400,2025-04-02 11:30:00,41885.48,41931.73,41866.23,41871.98,3492,140,0
1743595200,2025-04-02 12:00:00,41871.48,41909.73,41857.48,41863.98,3432,140,0
1743597000,2025-04-02 12:30:00,41863.98,41902.48,41844.48,41851.48,2741,140,0
1743598800,2025-04-02 13:00:00,41851.48,41859.98,41761.48,41817.48,6246,140,0
1743600600,2025-04-02 13:30:00,41816.98,41828.98,41751.48,41780.48,4401,140,0
1743602400,2025-04-02 14:00:00,41780.48,41797.73,41747.98,41765.98,3879,140,0
1743604200,2025-04-02 14:30:00,41765.98,41790.48,41744.23,41763.48,4442,140,0
1743606000,2025-04-02 15:00:00,41763.48,41767.98,41613.48,41615.23,8081,140,0
1743607800,2025-04-02 15:30:00,41615.48,41687.23,41610.48,41677.48,6119,140,0
1743609600,2025-04-02 16:00:00,41677.48,41705.73,41619.98,41642.48,7301,140,0
1743611400,2025-04-02 16:30:00,41640.48,41888.23,41621.23,41789.73,20224,90,0
1743613200,2025-04-02 17:00:00,41789.48,42006.73,41774.23,42003.23,18480,90,0
1743615000,2025-04-02 17:30:00,42003.73,42094.23,41972.73,42079.73,15128,90,0
1743616800,2025-04-02 18:00:00,42079.73,42177.73,42011.73,42155.73,13129,90,0
1743618600,2025-04-02 18:30:00,42154.73,42173.73,41982.48,42049.73,14747,90,0
1743620400,2025-04-02 19:00:00,42049.73,42155.73,42035.23,42145.73,12086,90,0
1743622200,2025-04-02 19:30:00,42146.73,42294.73,42097.73,42273.73,12499,90,0
1743624000,2025-04-02 20:00:00,42271.73,42388.73,42267.73,42301.23,12047,90,0
1743625800,2025-04-02 20:30:00,42301.73,42305.73,42094.73,42161.73,13389,90,0
1743627600,2025-04-02 21:00:00,42162.73,42180.73,41959.23,41960.73,14615,90,0
1743629400,2025-04-02 21:30:00,41960.73,42157.98,41950.48,41975.73,14715,90,0
1743631200,2025-04-02 22:00:00,41976.73,42147.48,41976.73,42135.73,16021,90,0
1743633000,2025-04-02 22:30:00,42135.73,42304.73,42104.73,42225.73,15248,90,0
1743634800,2025-04-02 23:00:00,42225.38,42569.88,41706.88,41792.38,17237,160,0
1743636600,2025-04-02 23:30:00,41806.38,42022.38,41622.38,41760.88,8914,160,0
1743642000,2025-04-03 01:00:00,41439.83,41551.83,41041.83,41229.08,5068,160,0
1743643800,2025-04-03 01:30:00,41229.08,41342.58,41195.58,41287.78,1348,160,0
1743645600,2025-04-03 02:00:00,41287.78,41293.83,41161.28,41217.08,2301,160,0
1743647400,2025-04-03 02:30:00,41218.58,41231.08,41137.58,41216.83,5015,160,0
1743649200,2025-04-03 03:00:00,41216.58,41405.08,41215.33,41377.58,6872,160,0
1743651000,2025-04-03 03:30:00,41379.33,41445.58,41276.83,41287.58,6967,160,0
1743652800,2025-04-03 04:00:00,41287.58,41418.58,41286.33,41414.08,5640,160,0
1743654600,2025-04-03 04:30:00,41413.83,41478.58,41363.83,41398.58,5107,160,0
1743656400,2025-04-03 05:00:00,41398.33,41440.33,41366.33,41433.33,4618,160,0
1743658200,2025-04-03 05:30:00,41433.08,41444.08,41385.58,41436.58,3297,160,0
1743660000,2025-04-03 06:00:00,41439.33,41441.58,41348.08,41369.58,2956,160,0
1743661800,2025-04-03 06:30:00,41370.08,41404.33,41338.83,41378.58,3079,160,0
1743663600,2025-04-03 07:00:00,41379.08,41433.08,41358.58,41359.58,3058,160,0
1743665400,2025-04-03 07:30:00,41359.83,41396.08,41347.33,41371.08,2322,160,0
1743667200,2025-04-03 08:00:00,41371.33,41402.08,41304.33,41318.83,3531,160,0
1743669000,2025-04-03 08:30:00,41318.83,41341.08,41251.08,41258.58,4346,160,0
1743670800,2025-04-03 09:00:00,41259.08,41333.93,41234.58,41315.68,5799,140,0
1743672600,2025-04-03 09:30:00,41315.18,41339.43,41161.68,41162.18,5296,140,0
1743674400,2025-04-03 10:00:00,41164.68,41253.43,41132.93,41218.68,8793,140,0
1743676200,2025-04-03 10:30:00,41218.68,41233.43,41108.18,41217.68,6305,140,0
1743678000,2025-04-03 11:00:00,41215.18,41247.18,41165.68,41227.93,6728,140,0
1743679800,2025-04-03 11:30:00,41228.18,41253.68,41186.68,41232.68,4926,140,0
1743681600,2025-04-03 12:00:00,41228.93,41257.18,41130.68,41158.68,5132,140,0
1743683400,2025-04-03 12:30:00,41159.18,41202.18,41120.18,41126.68,4630,140,0
1743685200,2025-04-03 13:00:00,41126.68,41141.18,41013.68,41030.68,6798,140,0
1743687000,2025-04-03 13:30:00,41029.93,41063.43,40935.18,41024.93,6207,140,0
1743688800,2025-04-03 14:00:00,41024.68,41085.43,40967.18,41003.68,5502,140,0
1743690600,2025-04-03 14:30:00,41003.68,41051.68,40950.18,41020.18,5260,140,0
1743692400,2025-04-03 15:00:00,41019.68,41111.68,40981.43,41042.93,6311,140,0
1743694200,2025-04-03 15:30:00,41043.43,41054.93,40934.43,40946.18,8973,140,0
1743696000,2025-04-03 16:00:00,40944.68,41096.43,40900.43,41091.18,11723,140,0
1743697800,2025-04-03 16:30:00,41092.43,41162.18,40800.18,40847.43,22708,90,0
1743699600,2025-04-03 17:00:00,40844.28,40867.43,40604.93,40708.43,21347,90,0
1743701400,2025-04-03 17:30:00,40707.43,40770.43,40620.68,40624.93,20742,90,0
1743703200,2025-04-03 18:00:00,40623.93,40827.93,40598.18,40765.68,19198,90,0
1743705000,2025-04-03 18:30:00,40765.93,40933.93,40744.93,40885.43,18908,90,0
1743706800,2025-04-03 19:00:00,40885.43,41095.18,40875.43,41095.18,18746,90,0
1743708600,2025-04-03 19:30:00,41093.68,41122.93,40888.18,40926.18,18621,90,0
1743710400,2025-04-03 20:00:00,40926.18,40988.93,40839.93,40855.93,16618,90,0
1743712200,2025-04-03 20:30:00,40854.93,40984.93,40836.93,40849.93,16083,90,0
1743714000,2025-04-03 21:00:00,40849.93,40897.18,40733.93,40774.93,15008,90,0
1743715800,2025-04-03 21:30:00,40773.93,40855.18,40708.93,40815.43,17441,90,0
1743717600,2025-04-03 22:00:00,40815.43,40828.43,40584.68,40624.43,18641,90,0
1743719400,2025-04-03 22:30:00,40624.43,40666.43,40492.93,40524.93,19455,90,0
1743721200,2025-04-03 23:00:00,40527.18,40544.68,40391.33,40394.58,6844,90,0
1743723000,2025-04-03 23:30:00,40394.58,40451.58,40391.08,40414.33,3315,160,0
1743728400,2025-04-04 01:00:00,40409.65,40468.15,40325.9,40379.65,3118,160,0
1743730200,2025-04-04 01:30:00,40380.65,40420.15,40377.9,40401.65,1866,160,0
1743732000,2025-04-04 02:00:00,40404.15,40417.15,40356.9,40414.65,2915,160,0
1743733800,2025-04-04 02:30:00,40414.65,40451.65,40399.15,40402.15,3062,160,0
1743735600,2025-04-04 03:00:00,40402.65,40475.15,40402.65,40438.15,5962,160,0
1743737400,2025-04-04 03:30:00,40438.15,40443.9,40363.65,40398.15,5001,160,0
1743739200,2025-04-04 04:00:00,40398.15,40431.15,40371.65,40394.65,4685,160,0
1743741000,2025-04-04 04:30:00,40395.4,40404.4,40323.9,40332.65,4087,160,0
1743742800,2025-04-04 05:00:00,40332.65,40399.9,40327.4,40361.15,3959,160,0
1743744600,2025-04-04 05:30:00,40362.9,40387.15,40332.65,40337.9,3168,160,0
1743746400,2025-04-04 06:00:00,40338.15,40340.15,40286.15,40300.15,3123,160,0
1743748200,2025-04-04 06:30:00,40301.15,40305.15,40207.4,40278.15,5474,160,0
1743750000,2025-04-04 07:00:00,40278.15,40290.9,40244.15,40276.15,3684,160,0
1743751800,2025-04-04 07:30:00,40276.15,40280.15,40185.4,40199.15,3866,160,0
1743753600,2025-04-04 08:00:00,40199.15,40320.15,40173.4,40318.4,5084,160,0
1743755400,2025-04-04 08:30:00,40318.4,40399.15,40291.4,40397.15,5152,160,0
1743757200,2025-04-04 09:00:00,40396.15,40436.9,40362.5,40397.25,5530,140,0
1743759000,2025-04-04 09:30:00,40397.25,40397.25,40291.25,40293.75,4540,140,0
1743760800,2025-04-04 10:00:00,40294.25,40331.25,40249.25,40285.0,10246,115,0
1743762600,2025-04-04 10:30:00,40285.25,40310.75,40223.5,40248.25,9038,140,0
1743764400,2025-04-04 11:00:00,40248.25,40254.75,40114.75,40149.75,9308,140,0
1743766200,2025-04-04 11:30:00,40149.25,40165.25,40069.25,40108.25,9124,140,0
1743768000,2025-04-04 12:00:00,40108.25,40145.25,40061.75,40068.25,8295,140,0
1743769800,2025-04-04 12:30:00,40068.25,40136.75,40029.5,40052.25,8101,140,0
1743771600,2025-04-04 13:00:00,40053.25,40087.25,39489.0,39504.75,18204,140,0
1743773400,2025-04-04 13:30:00,39504.75,39640.0,39274.5,39336.0,17287,140,0
1743775200,2025-04-04 14:00:00,39337.5,39455.75,38998.5,39034.75,15515,140,0
1743777000,2025-04-04 14:30:00,39034.75,39391.0,38914.75,39378.75,14541,140,0
1743778800,2025-04-04 15:00:00,39378.75,39424.85,39195.25,39403.35,11347,140,0
1743780600,2025-04-04 15:30:00,39403.35,39561.85,39222.35,39500.75,11900,140,0
1743782400,2025-04-04 16:00:00,39501.25,39619.75,39349.75,39435.0,13465,140,0
1743784200,2025-04-04 16:30:00,39441.75,39621.5,39249.5,39534.5,26915,90,0
1743786000,2025-04-04 17:00:00,39534.25,39542.25,39130.5,39134.25,24236,90,0
1743787800,2025-04-04 17:30:00,39132.5,39206.5,38769.0,39086.5,23900,90,0
1743789600,2025-04-04 18:00:00,39084.0,39586.0,39052.5,39103.0,26193,90,0
1743791400,2025-04-04 18:30:00,39101.0,39226.25,38973.25,38996.0,24280,15,0
1743793200,2025-04-04 19:00:00,38996.75,39186.5,38842.5,38888.5,22996,90,0
1743795000,2025-04-04 19:30:00,38888.5,39023.5,38804.5,38848.75,21099,90,0
1743796800,2025-04-04 20:00:00,38849.0,38955.0,38549.5,38737.25,20723,90,0
