time_epoch,time_server,open,high,low,close,tick_volume,spread,real_volume
1656637200,2022.07.01 01:00:00,11481.450000000001,11487.1,11456.35,11471.6,4618,150,0
1656640800,2022.07.01 02:00:00,11471.85,11522.35,11465.700000000001,11519.35,5342,150,0
1656644400,2022.07.01 03:00:00,11519.1,11531.1,11497.85,11502.35,11289,150,0
1656648000,2022.07.01 04:00:00,11501.85,11511.6,11453.35,11473.85,11746,150,0
1656651600,2022.07.01 05:00:00,11473.85,11498.35,11414.450000000001,11427.6,11550,150,0
1656655200,2022.07.01 06:00:00,11427.85,11429.85,11372.6,11395.1,13043,150,0
1656658800,2022.07.01 07:00:00,11395.200000000001,11408.6,11357.200000000001,11378.1,10847,150,0
1656662400,2022.07.01 08:00:00,11378.1,11403.6,11358.6,11384.85,12058,150,0
1656666000,2022.07.01 09:00:00,11385.1,11423.799999999999,11371.6,11408.299999999999,13249,150,0
1656669600,2022.07.01 10:00:00,11408.549999999999,11450.950000000001,11364.799999999999,11414.299999999999,24005,150,0
1656673200,2022.07.01 11:00:00,11414.450000000001,11474.200000000001,11386.799999999999,11463.450000000001,15615,150,0
1656676800,2022.07.01 12:00:00,11463.200000000001,11499.6,11453.200000000001,11494.950000000001,12509,150,0
1656680400,2022.07.01 13:00:00,11494.950000000001,11502.700000000001,11434.200000000001,11441.799999999999,10009,150,0
1656684000,2022.07.01 14:00:00,11441.950000000001,11475.299999999999,11404.950000000001,11422.049999999999,13912,150,0
1656687600,2022.07.01 15:00:00,11422.049999999999,11482.700000000001,11408.799999999999,11471.200000000001,13982,150,0
1656691200,2022.07.01 16:00:00,11471.200000000001,11574.700000000001,11392.450000000001,11534.299999999999,69387,150,0
1656694800,2022.07.01 17:00:00,11534.299999999999,11591.700000000001,11380.6,11436.85,94058,150,0
1656698400,2022.07.01 18:00:00,11436.35,11507.85,11406.1,11429.6,64439,108,0
1656702000,2022.07.01 19:00:00,11429.35,11472.9,11403.1,11411.85,42583,0,0
1656705600,2022.07.01 20:00:00,11411.6,11500.15,11408.299999999999,11498.9,42438,150,0
1656709200,2022.07.01 21:00:00,11498.9,11560.299999999999,11460.4,11553.35,39216,150,0
1656712800,2022.07.01 22:00:00,11553.35,11602.6,11517.15,11583.1,43097,150,0
1656716400,2022.07.01 23:00:00,11583.1,11593.1,11578.85,11589.1,4157,150,0
1656896400,2022.07.04 01:00:00,11593.5,11593.5,11566.65,11579.65,3119,150,0
1656900000,2022.07.04 02:00:00,11579.65,11591.9,11541.15,11551.9,5388,150,0
1656903600,2022.07.04 03:00:00,11551.15,11559.15,11506.9,11514.5,11894,150,0
1656907200,2022.07.04 04:00:00,11514.75,11526.15,11481.5,11515.4,14164,150,0
1656910800,2022.07.04 05:00:00,11515.4,11530.15,11488.4,11510.4,10361,150,0
1656914400,2022.07.04 06:00:00,11510.15,11520.9,11502.65,11514.65,6314,150,0
1656918000,2022.07.04 07:00:00,11514.4,11516.65,11490.15,11505.15,4253,150,0
1656921600,2022.07.04 08:00:00,11505.15,11529.15,11498.4,11528.4,6949,150,0
1656925200,2022.07.04 09:00:00,11528.4,11556.65,11517.9,11537.9,7344,150,0
1656928800,2022.07.04 10:00:00,11538.75,11548.9,11493.65,11500.9,14058,150,0
1656932400,2022.07.04 11:00:00,11501.15,11520.9,11497.65,11512.65,7303,150,0
1656936000,2022.07.04 12:00:00,11512.65,11559.9,11502.4,11549.65,7717,150,0
1656939600,2022.07.04 13:00:00,11549.9,11559.9,11531.9,11549.75,4915,150,0
1656943200,2022.07.04 14:00:00,11549.9,11557.9,11532.15,11544.5,5087,150,0
1656946800,2022.07.04 15:00:00,11544.4,11555.299999999999,11535.65,11544.65,4350,150,0
1656950400,2022.07.04 16:00:00,11544.9,11558.9,11524.65,11528.9,5796,150,0
1656954000,2022.07.04 17:00:00,11528.9,11533.200000000001,11511.4,11525.65,6751,150,0
1656957600,2022.07.04 18:00:00,11525.9,11549.77,11524.65,11533.65,4894,150,0
1656961200,2022.07.04 19:00:00,11533.9,11554.65,11531.15,11534.5,3088,150,0
1656982800,2022.07.05 01:00:00,11539.799999999999,11635.950000000001,11539.799999999999,11630.450000000001,5346,150,0
1656986400,2022.07.05 02:00:00,11630.450000000001,11726.450000000001,11627.700000000001,11673.700000000001,10136,150,0
1656990000,2022.07.05 03:00:00,11673.950000000001,11694.049999999999,11665.200000000001,11675.549999999999,8604,150,0
1656993600,2022.07.05 04:00:00,11675.450000000001,11681.950000000001,11640.799999999999,11674.200000000001,10165,150,0
1656997200,2022.07.05 05:00:00,11674.450000000001,11677.700000000001,11627.700000000001,11634.200000000001,8717,150,0
1657000800,2022.07.05 06:00:00,11634.200000000001,11651.950000000001,11628.549999999999,11631.450000000001,6763,150,0
1657004400,2022.07.05 07:00:00,11631.450000000001,11653.450000000001,11630.700000000001,11652.200000000001,4572,150,0
1657008000,2022.07.05 08:00:00,11651.950000000001,11665.200000000001,11640.299999999999,11653.200000000001,6082,150,0
1657011600,2022.07.05 09:00:00,11652.950000000001,11681.85,11647.450000000001,11658.799999999999,6993,150,0
1657015200,2022.07.05 10:00:00,11658.549999999999,11659.549999999999,11608.299999999999,11610.049999999999,14940,150,0
1657018800,2022.07.05 11:00:00,11609.799999999999,11627.200000000001,11499.049999999999,11505.200000000001,17596,150,0
1657022400,2022.07.05 12:00:00,11505.200000000001,11519.6,11484.450000000001,11513.950000000001,13940,150,0
1657026000,2022.07.05 13:00:00,11513.950000000001,11538.200000000001,11509.700000000001,11519.450000000001,7668,150,0
1657029600,2022.07.05 14:00:00,11519.950000000001,11527.450000000001,11459.700000000001,11463.950000000001,10049,150,0
1657033200,2022.07.05 15:00:00,11464.950000000001,11468.700000000001,11409.549999999999,11417.049999999999,20664,150,0
1657036800,2022.07.05 16:00:00,11417.049999999999,11462.049999999999,11366.25,11426.200000000001,71527,150,0
1657040400,2022.07.05 17:00:00,11426.450000000001,11587.200000000001,11382.200000000001,11506.700000000001,91022,150,0
1657044000,2022.07.05 18:00:00,11506.700000000001,11563.07,11443.700000000001,11548.75,67416,150,0
1657047600,2022.07.05 19:00:00,11549,11625.5,11525.5,11561.200000000001,53711,150,0
1657051200,2022.07.05 20:00:00,11561.450000000001,11678.75,11557.950000000001,11651.07,46263,150,0
1657054800,2022.07.05 21:00:00,11651.200000000001,11759.950000000001,11633.450000000001,11733.450000000001,44911,150,0
1657058400,2022.07.05 22:00:00,11733.200000000001,11790.450000000001,11701.549999999999,11789.450000000001,51965,150,0
1657062000,2022.07.05 23:00:00,11789.450000000001,11792.700000000001,11767.549999999999,11788.049999999999,7093,150,0
1657069200,2022.07.06 01:00:00,11797.15,11813.049999999999,11780.15,11786.799999999999,4261,150,0
1657072800,2022.07.06 02:00:00,11787.049999999999,11793.549999999999,11751.299999999999,11760.450000000001,4514,150,0
1657076400,2022.07.06 03:00:00,11760.450000000001,11839.200000000001,11759.299999999999,11828.950000000001,11669,150,0
1657080000,2022.07.06 04:00:00,11829.200000000001,11852.950000000001,11766.049999999999,11781.549999999999,13763,150,0
1657083600,2022.07.06 05:00:00,11781.549999999999,11797.299999999999,11753.799999999999,11768.799999999999,9064,150,0
1657087200,2022.07.06 06:00:00,11768.799999999999,11802.799999999999,11758.299999999999,11800.299999999999,7082,150,0
1657090800,2022.07.06 07:00:00,11800.299999999999,11800.549999999999,11769.15,11774.549999999999,5368,150,0
1657094400,2022.07.06 08:00:00,11774.549999999999,11780.299999999999,11739.049999999999,11739.549999999999,8817,150,0
1657098000,2022.07.06 09:00:00,11739.299999999999,11773.299999999999,11707.799999999999,11771.549999999999,12372,150,0
1657101600,2022.07.06 10:00:00,11771.549999999999,11840.299999999999,11770.049999999999,11810.450000000001,23265,150,0
1657105200,2022.07.06 11:00:00,11810.200000000001,11816.700000000001,11738.450000000001,11747.200000000001,13087,150,0
1657108800,2022.07.06 12:00:00,11747.200000000001,11787.700000000001,11731.950000000001,11781.200000000001,11852,150,0
1657112400,2022.07.06 13:00:00,11781.200000000001,11797.700000000001,11755.200000000001,11766.450000000001,8704,150,0
1657116000,2022.07.06 14:00:00,11765.950000000001,11766.200000000001,11718.700000000001,11733.200000000001,9188,150,0
1657119600,2022.07.06 15:00:00,11733.200000000001,11800.200000000001,11705.200000000001,11785.700000000001,13364,150,0
1657123200,2022.07.06 16:00:00,11785.450000000001,11860.07,11729.65,11829.200000000001,70978,150,0
1657126800,2022.07.06 17:00:00,11829.200000000001,11853.15,11746.700000000001,11823.299999999999,98682,150,0
1657130400,2022.07.06 18:00:00,11823.049999999999,11834.5,11733.85,11773,58710,150,0
1657134000,2022.07.06 19:00:00,11773,11809.1,11755.549999999999,11799.299999999999,34274,150,0
1657137600,2022.07.06 20:00:00,11799.299999999999,11834.799999999999,11798.299999999999,11826.049999999999,26851,150,0
1657141200,2022.07.06 21:00:00,11826.049999999999,11921.049999999999,11767.5,11913.799999999999,77032,150,0
1657144800,2022.07.06 22:00:00,11914.049999999999,11950.25,11827.1,11862.299999999999,47800,150,0
1657148400,2022.07.06 23:00:00,11862.549999999999,11885.049999999999,11858.799999999999,11881.4,6431,150,0
1657155600,2022.07.07 01:00:00,11878.549999999999,11889.450000000001,11864.700000000001,11866.950000000001,2749,150,0
1657159200,2022.07.07 02:00:00,11866.950000000001,11883.450000000001,11861.549999999999,11876.950000000001,2833,150,0
1657162800,2022.07.07 03:00:00,11876.700000000001,11878.200000000001,11839.950000000001,11863.450000000001,8852,150,0
1657166400,2022.07.07 04:00:00,11863.200000000001,11863.700000000001,11815.950000000001,11840.200000000001,12473,150,0
1657170000,2022.07.07 05:00:00,11840.450000000001,11885.450000000001,11840.200000000001,11883.700000000001,9629,150,0
1657173600,2022.07.07 06:00:00,11883.450000000001,11888.950000000001,11869.049999999999,11871.200000000001,6563,150,0
1657177200,2022.07.07 07:00:00,11871.450000000001,11894.950000000001,11870.950000000001,11893.950000000001,3867,150,0
1657180800,2022.07.07 08:00:00,11894.200000000001,11929.200000000001,11888.700000000001,11903.450000000001,7695,150,0
1657184400,2022.07.07 09:00:00,11903.200000000001,11914.700000000001,11880.450000000001,11894.450000000001,7677,150,0
1657188000,2022.07.07 10:00:00,11894.200000000001,11917.450000000001,11873.450000000001,11903.950000000001,13714,150,0
1657191600,2022.07.07 11:00:00,11903.299999999999,11942.299999999999,11893.200000000001,11920.299999999999,9701,150,0
1657195200,2022.07.07 12:00:00,11919.799999999999,11928.200000000001,11886.200000000001,11888.700000000001,12221,150,0
1657198800,2022.07.07 13:00:00,11888.450000000001,11909.700000000001,11869.200000000001,11907.049999999999,7371,150,0
1657202400,2022.07.07 14:00:00,11906.950000000001,11926.950000000001,11887.200000000001,11923.200000000001,6674,150,0
1657206000,2022.07.07 15:00:00,11923.200000000001,11928.450000000001,11888.200000000001,11908.200000000001,11093,150,0
1657209600,2022.07.07 16:00:00,11908.200000000001,12027.450000000001,11891.700000000001,12012.950000000001,53176,150,0
1657213200,2022.07.07 17:00:00,12013.200000000001,12047.32,11968.9,12028.950000000001,59700,150,0
1657216800,2022.07.07 18:00:00,12028.700000000001,12066.9,12006.200000000001,12066.65,41118,150,0
1657220400,2022.07.07 19:00:00,12066.9,12086.07,12053.450000000001,12080.450000000001,31622,150,0
1657224000,2022.07.07 20:00:00,12080.450000000001,12105.32,12057.82,12104.700000000001,24568,150,0
1657227600,2022.07.07 21:00:00,12104.700000000001,12125.07,12095.32,12112.950000000001,25446,150,0
