event_id,event_class,release_date_et,release_time_et,event_utc,event_server,symbol,offset_minutes,time_epoch,time_utc,time_server,open,high,low,close,tick_volume,spread,real_volume
CPI_20220810,CPI,2022-08-10,08:30:00,2022.08.10 12:30:00,2022.08.10 15:30:00,US500,15,1660135500,2022.08.10 12:45:00,2022.08.10 15:45:00,4134.2700000000004,4134.5200000000004,4132.0200000000004,4133.5200000000004,51,50,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US30,0,1663072200,2022.09.13 12:30:00,2022.09.13 15:30:00,32518.900000000001,32536.900000000001,32514.900000000001,32528.900000000001,361,210,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US30,5,1663072500,2022.09.13 12:35:00,2022.09.13 15:35:00,32528.900000000001,32534.900000000001,32514.400000000001,32528.900000000001,352,210,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US30,10,1663072800,2022.09.13 12:40:00,2022.09.13 15:40:00,32528.900000000001,32539.900000000001,32524.900000000001,32532.900000000001,231,210,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US30,15,1663073100,2022.09.13 12:45:00,2022.09.13 15:45:00,32532.900000000001,32538.900000000001,32522.900000000001,32524.900000000001,271,210,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US100,0,1663072200,2022.09.13 12:30:00,2022.09.13 15:30:00,12787.15,12796.9,12786.4,12790.4,892,150,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US100,5,1663072500,2022.09.13 12:35:00,2022.09.13 15:35:00,12790.15,12790.15,12781.75,12789.15,814,150,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US100,10,1663072800,2022.09.13 12:40:00,2022.09.13 15:40:00,12789.15,12794.9,12786.9,12790.4,538,150,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US100,15,1663073100,2022.09.13 12:45:00,2022.09.13 15:45:00,12790.65,12792.65,12784.9,12785.9,522,150,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US500,0,1663072200,2022.09.13 12:30:00,2022.09.13 15:30:00,4128.6700000000001,4130.9200000000001,4128.1700000000001,4129.6700000000001,357,50,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US500,5,1663072500,2022.09.13 12:35:00,2022.09.13 15:35:00,4129.6700000000001,4130.3000000000002,4127.9200000000001,4129.6700000000001,256,50,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US500,10,1663072800,2022.09.13 12:40:00,2022.09.13 15:40:00,4129.6700000000001,4130.9200000000001,4128.9200000000001,4129.9200000000001,195,50,0
CPI_20220913,CPI,2022-09-13,08:30:00,2022.09.13 12:30:00,2022.09.13 15:30:00,US500,15,1663073100,2022.09.13 12:45:00,2022.09.13 15:45:00,4129.9200000000001,4130.6700000000001,4128.4200000000001,4128.6700000000001,211,50,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US30,0,1665664200,2022.10.13 12:30:00,2022.10.13 15:30:00,29382.900000000001,29401.900000000001,29381.900000000001,29393.900000000001,222,210,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US30,5,1665664500,2022.10.13 12:35:00,2022.10.13 15:35:00,29393.400000000001,29393.400000000001,29369.900000000001,29381.900000000001,241,210,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US30,10,1665664800,2022.10.13 12:40:00,2022.10.13 15:40:00,29381.900000000001,29387.900000000001,29373.900000000001,29374.400000000001,184,210,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US30,15,1665665100,2022.10.13 12:45:00,2022.10.13 15:45:00,29373.900000000001,29388.900000000001,29368.900000000001,29372.900000000001,224,210,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US100,0,1665664200,2022.10.13 12:30:00,2022.10.13 15:30:00,10826.4,10835.4,10825.65,10832.15,395,150,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US100,5,1665664500,2022.10.13 12:35:00,2022.10.13 15:35:00,10832.15,10832.15,10818.65,10825.15,407,150,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US100,10,1665664800,2022.10.13 12:40:00,2022.10.13 15:40:00,10825.15,10826.9,10821.049999999999,10821.049999999999,266,150,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US100,15,1665665100,2022.10.13 12:45:00,2022.10.13 15:45:00,10821.049999999999,10831.049999999999,10819.299999999999,10821.049999999999,366,150,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US500,0,1665664200,2022.10.13 12:30:00,2022.10.13 15:30:00,3597.9200000000001,3600.3000000000002,3597.4200000000001,3599.4200000000001,203,50,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US500,5,1665664500,2022.10.13 12:35:00,2022.10.13 15:35:00,3599.3000000000002,3599.3000000000002,3595.6700000000001,3597.4200000000001,195,50,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US500,10,1665664800,2022.10.13 12:40:00,2022.10.13 15:40:00,3597.4200000000001,3598.1700000000001,3596.1700000000001,3596.1700000000001,154,50,0
CPI_20221013,CPI,2022-10-13,08:30:00,2022.10.13 12:30:00,2022.10.13 15:30:00,US500,15,1665665100,2022.10.13 12:45:00,2022.10.13 15:45:00,3596.1700000000001,3598.6700000000001,3595.6700000000001,3596.3000000000002,201,50,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US30,0,1668087000,2022.11.10 13:30:00,2022.11.10 15:30:00,32600.400000000001,32606.400000000001,32582.400000000001,32589.900000000001,251,210,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US30,5,1668087300,2022.11.10 13:35:00,2022.11.10 15:35:00,32589.900000000001,32610.400000000001,32577.400000000001,32608.400000000001,303,210,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US30,10,1668087600,2022.11.10 13:40:00,2022.11.10 15:40:00,32606.900000000001,32627.400000000001,32603.900000000001,32616.400000000001,340,210,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US30,15,1668087900,2022.11.10 13:45:00,2022.11.10 15:45:00,32615.400000000001,32628.400000000001,32608.400000000001,32608.400000000001,314,210,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US100,0,1668087000,2022.11.10 13:30:00,2022.11.10 15:30:00,10862.35,10866.1,10860.6,10865.35,287,150,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US100,5,1668087300,2022.11.10 13:35:00,2022.11.10 15:35:00,10865.35,10871.85,10857.6,10870.35,424,150,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US100,10,1668087600,2022.11.10 13:40:00,2022.11.10 15:40:00,10870.1,10878,10869.1,10871.1,535,150,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US100,15,1668087900,2022.11.10 13:45:00,2022.11.10 15:45:00,10871.1,10879.85,10868.1,10868.35,458,150,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US500,0,1668087000,2022.11.10 13:30:00,2022.11.10 15:30:00,3762.3200000000002,3763.0700000000002,3760.8200000000002,3761.8200000000002,186,50,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US500,5,1668087300,2022.11.10 13:35:00,2022.11.10 15:35:00,3761.8200000000002,3764.5700000000002,3760.0700000000002,3764.1999999999998,185,50,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US500,10,1668087600,2022.11.10 13:40:00,2022.11.10 15:40:00,3764.0700000000002,3766.5700000000002,3763.6999999999998,3764.8200000000002,289,50,0
CPI_20221110,CPI,2022-11-10,08:30:00,2022.11.10 13:30:00,2022.11.10 15:30:00,US500,15,1668087900,2022.11.10 13:45:00,2022.11.10 15:45:00,3764.8200000000002,3766.5700000000002,3763.5700000000002,3763.5700000000002,238,50,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US30,0,1670938200,2022.12.13 13:30:00,2022.12.13 15:30:00,34211.900000000001,34222.900000000001,34205.900000000001,34207.900000000001,210,210,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US30,5,1670938500,2022.12.13 13:35:00,2022.12.13 15:35:00,34207.900000000001,34225.900000000001,34205.900000000001,34221.900000000001,190,210,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US30,10,1670938800,2022.12.13 13:40:00,2022.12.13 15:40:00,34220.5,34234.400000000001,34217.5,34225.900000000001,211,210,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US30,15,1670939100,2022.12.13 13:45:00,2022.12.13 15:45:00,34225.900000000001,34231.900000000001,34216.900000000001,34227.900000000001,202,210,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US100,0,1670938200,2022.12.13 13:30:00,2022.12.13 15:30:00,11782.299999999999,11784.299999999999,11776.799999999999,11777.549999999999,261,150,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US100,5,1670938500,2022.12.13 13:35:00,2022.12.13 15:35:00,11777.799999999999,11784.549999999999,11776.049999999999,11780.049999999999,237,150,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US100,10,1670938800,2022.12.13 13:40:00,2022.12.13 15:40:00,11779.799999999999,11784.049999999999,11778.299999999999,11779.049999999999,263,150,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US100,15,1670939100,2022.12.13 13:45:00,2022.12.13 15:45:00,11779.049999999999,11779.799999999999,11773.049999999999,11775.799999999999,228,150,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US500,0,1670938200,2022.12.13 13:30:00,2022.12.13 15:30:00,4015.2199999999998,4015.9699999999998,4013.9699999999998,4014.2199999999998,118,50,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US500,5,1670938500,2022.12.13 13:35:00,2022.12.13 15:35:00,4014.2199999999998,4016.2199999999998,4013.8499999999999,4015.2199999999998,120,50,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US500,10,1670938800,2022.12.13 13:40:00,2022.12.13 15:40:00,4015.2199999999998,4016.4699999999998,4014.7199999999998,4014.9699999999998,87,50,0
CPI_20221213,CPI,2022-12-13,08:30:00,2022.12.13 13:30:00,2022.12.13 15:30:00,US500,15,1670939100,2022.12.13 13:45:00,2022.12.13 15:45:00,4014.9699999999998,4015.4699999999998,4013.2199999999998,4014.2199999999998,98,50,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US30,0,1673530200,2023.01.12 13:30:00,2023.01.12 15:30:00,34011.900000000001,34026.5,34009.900000000001,34023.900000000001,187,210,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US30,5,1673530500,2023.01.12 13:35:00,2023.01.12 15:35:00,34023.900000000001,34028.900000000001,34016.900000000001,34017.900000000001,132,210,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US30,10,1673530800,2023.01.12 13:40:00,2023.01.12 15:40:00,34017.900000000001,34026.900000000001,34017.900000000001,34017.900000000001,117,210,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US30,15,1673531100,2023.01.12 13:45:00,2023.01.12 15:45:00,34017.400000000001,34020.900000000001,34013.900000000001,34019.900000000001,89,210,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US100,0,1673530200,2023.01.12 13:30:00,2023.01.12 15:30:00,11393.9,11397.65,11391.65,11395.65,284,150,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US100,5,1673530500,2023.01.12 13:35:00,2023.01.12 15:35:00,11395.9,11397.15,11390.15,11390.65,283,150,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US100,10,1673530800,2023.01.12 13:40:00,2023.01.12 15:40:00,11390.9,11396.4,11390.65,11393.4,216,150,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US100,15,1673531100,2023.01.12 13:45:00,2023.01.12 15:45:00,11393.15,11394.4,11391.15,11394.4,189,150,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US500,0,1673530200,2023.01.12 13:30:00,2023.01.12 15:30:00,3971.4200000000001,3973.1700000000001,3971.1700000000001,3972.6700000000001,111,50,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US500,5,1673530500,2023.01.12 13:35:00,2023.01.12 15:35:00,3972.6700000000001,3973.1700000000001,3971.4200000000001,3971.6700000000001,122,50,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US500,10,1673530800,2023.01.12 13:40:00,2023.01.12 15:40:00,3971.6700000000001,3972.9200000000001,3971.6700000000001,3971.9200000000001,83,50,0
CPI_20230112,CPI,2023-01-12,08:30:00,2023.01.12 13:30:00,2023.01.12 15:30:00,US500,15,1673531100,2023.01.12 13:45:00,2023.01.12 15:45:00,3971.9200000000001,3972.4200000000001,3971.1700000000001,3972.1700000000001,89,50,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US30,0,1676381400,2023.02.14 13:30:00,2023.02.14 15:30:00,34294.400000000001,34300.900000000001,34289.900000000001,34292.900000000001,172,210,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US30,5,1676381700,2023.02.14 13:35:00,2023.02.14 15:35:00,34292.900000000001,34294.900000000001,34283.900000000001,34290.900000000001,107,210,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US30,10,1676382000,2023.02.14 13:40:00,2023.02.14 15:40:00,34290.900000000001,34298.900000000001,34289.400000000001,34296.900000000001,123,210,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US30,15,1676382300,2023.02.14 13:45:00,2023.02.14 15:45:00,34296.900000000001,34298.900000000001,34291.900000000001,34295.900000000001,104,210,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US100,0,1676381400,2023.02.14 13:30:00,2023.02.14 15:30:00,12551.799999999999,12555.049999999999,12548.299999999999,12549.799999999999,259,150,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US100,5,1676381700,2023.02.14 13:35:00,2023.02.14 15:35:00,12549.799999999999,12552.299999999999,12546.799999999999,12551.049999999999,224,150,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US100,10,1676382000,2023.02.14 13:40:00,2023.02.14 15:40:00,12551.049999999999,12553.549999999999,12546.549999999999,12549.299999999999,233,150,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US100,15,1676382300,2023.02.14 13:45:00,2023.02.14 15:45:00,12549.049999999999,12551.299999999999,12547.549999999999,12551.049999999999,195,150,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US500,0,1676381400,2023.02.14 13:30:00,2023.02.14 15:30:00,4148.5699999999997,4149.5699999999997,4147.8199999999997,4148.3199999999997,93,50,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US500,5,1676381700,2023.02.14 13:35:00,2023.02.14 15:35:00,4148.3199999999997,4148.8199999999997,4147.0699999999997,4148.3199999999997,76,50,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US500,10,1676382000,2023.02.14 13:40:00,2023.02.14 15:40:00,4148.3199999999997,4149.3199999999997,4147.8199999999997,4148.5699999999997,88,50,0
CPI_20230214,CPI,2023-02-14,08:30:00,2023.02.14 13:30:00,2023.02.14 15:30:00,US500,15,1676382300,2023.02.14 13:45:00,2023.02.14 15:45:00,4148.5699999999997,4148.8199999999997,4147.8199999999997,4148.5699999999997,59,50,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US30,0,1678797000,2023.03.14 12:30:00,2023.03.14 14:30:00,31916.900000000001,31925.900000000001,31880.900000000001,31918.900000000001,426,210,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US30,5,1678797300,2023.03.14 12:35:00,2023.03.14 14:35:00,31919.900000000001,31945.900000000001,31916.900000000001,31930.900000000001,501,210,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US30,10,1678797600,2023.03.14 12:40:00,2023.03.14 14:40:00,31930.900000000001,31938.900000000001,31915.900000000001,31934.900000000001,422,210,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US30,15,1678797900,2023.03.14 12:45:00,2023.03.14 14:45:00,31935.900000000001,31946.900000000001,31931.5,31931.5,466,210,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US100,0,1678797000,2023.03.14 12:30:00,2023.03.14 14:30:00,11968.25,11975,11958.25,11973.5,654,150,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US100,5,1678797300,2023.03.14 12:35:00,2023.03.14 14:35:00,11973.25,11987.25,11971,11975.25,747,150,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US100,10,1678797600,2023.03.14 12:40:00,2023.03.14 14:40:00,11975.25,11978.25,11966,11970.25,637,150,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US100,15,1678797900,2023.03.14 12:45:00,2023.03.14 14:45:00,11970,11975.25,11960.5,11963.75,715,150,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US500,0,1678797000,2023.03.14 12:30:00,2023.03.14 14:30:00,3866.8200000000002,3868.3200000000002,3862.9499999999998,3867.8200000000002,383,50,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US500,5,1678797300,2023.03.14 12:35:00,2023.03.14 14:35:00,3867.8200000000002,3871.5700000000002,3867.3200000000002,3868.8200000000002,475,50,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US500,10,1678797600,2023.03.14 12:40:00,2023.03.14 14:40:00,3868.8200000000002,3869.5700000000002,3866.8200000000002,3868.8200000000002,347,50,0
CPI_20230314,CPI,2023-03-14,08:30:00,2023.03.14 12:30:00,2023.03.14 14:30:00,US500,15,1678797900,2023.03.14 12:45:00,2023.03.14 14:45:00,3868.8200000000002,3870.6999999999998,3868.0700000000002,3868.9499999999998,377,50,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US30,0,1681302600,2023.04.12 12:30:00,2023.04.12 15:30:00,33769.400000000001,33773.5,33768.400000000001,33770.5,116,210,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US30,5,1681302900,2023.04.12 12:35:00,2023.04.12 15:35:00,33771.400000000001,33775.400000000001,33769.400000000001,33772.400000000001,109,210,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US30,10,1681303200,2023.04.12 12:40:00,2023.04.12 15:40:00,33771.5,33780.5,33770.5,33777.5,120,210,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US30,15,1681303500,2023.04.12 12:45:00,2023.04.12 15:45:00,33777.5,33783.400000000001,33774.400000000001,33778.5,120,210,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US100,0,1681302600,2023.04.12 12:30:00,2023.04.12 15:30:00,12982.200000000001,12986.700000000001,12982.200000000001,12985.950000000001,156,150,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US100,5,1681302900,2023.04.12 12:35:00,2023.04.12 15:35:00,12986.200000000001,12987.200000000001,12981.450000000001,12984.700000000001,143,150,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US100,10,1681303200,2023.04.12 12:40:00,2023.04.12 15:40:00,12984.700000000001,12984.700000000001,12981.700000000001,12981.700000000001,134,150,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US100,15,1681303500,2023.04.12 12:45:00,2023.04.12 15:45:00,12981.700000000001,12986.950000000001,12980.450000000001,12980.950000000001,172,150,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US500,0,1681302600,2023.04.12 12:30:00,2023.04.12 15:30:00,4117.3699999999999,4117.8699999999999,4117.3699999999999,4117.6199999999999,31,50,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US500,5,1681302900,2023.04.12 12:35:00,2023.04.12 15:35:00,4117.6199999999999,4118.1199999999999,4117,4117.6199999999999,23,50,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US500,10,1681303200,2023.04.12 12:40:00,2023.04.12 15:40:00,4117.6199999999999,4118.1199999999999,4117.1199999999999,4117.6199999999999,24,50,0
CPI_20230412,CPI,2023-04-12,08:30:00,2023.04.12 12:30:00,2023.04.12 15:30:00,US500,15,1681303500,2023.04.12 12:45:00,2023.04.12 15:45:00,4117.6199999999999,4118.1199999999999,4117.3699999999999,4117.6199999999999,21,50,0
CPI_20230510,CPI,2023-05-10,08:30:00,2023.05.10 12:30:00,2023.05.10 15:30:00,US30,0,1683721800,2023.05.10 12:30:00,2023.05.10 15:30:00,33553.400000000001,33557.900000000001,33551.900000000001,33554.900000000001,133,210,0
CPI_20230510,CPI,2023-05-10,08:30:00,2023.05.10 12:30:00,2023.05.10 15:30:00,US30,5,1683722100,2023.05.10 12:35:00,2023.05.10 15:35:00,33555.400000000001,33558.900000000001,33551.900000000001,33552.900000000001,117,210,0
CPI_20230510,CPI,2023-05-10,08:30:00,2023.05.10 12:30:00,2023.05.10 15:30:00,US30,10,1683722400,2023.05.10 12:40:00,2023.05.10 15:40:00,33551.900000000001,33557.900000000001,33543.900000000001,33543.900000000001,128,210,0
