time_epoch,time_server,open,high,low,close,tick_volume,spread,real_volume
1656637200,2022.07.01 01:00:00,30762.25,30772.900000000001,30693.900000000001,30717.900000000001,1948,210,0
1656640800,2022.07.01 02:00:00,30717.900000000001,30821.900000000001,30705.900000000001,30810.900000000001,2192,210,0
1656644400,2022.07.01 03:00:00,30810.900000000001,30840.900000000001,30774.900000000001,30777.900000000001,4731,210,0
1656648000,2022.07.01 04:00:00,30777.900000000001,30796.900000000001,30684.900000000001,30717.900000000001,4619,210,0
1656651600,2022.07.01 05:00:00,30717.900000000001,30771.900000000001,30604.900000000001,30629.900000000001,4136,210,0
1656655200,2022.07.01 06:00:00,30629.900000000001,30635.549999999999,30516.900000000001,30558.900000000001,4615,210,0
1656658800,2022.07.01 07:00:00,30559.900000000001,30583.900000000001,30498.900000000001,30526.900000000001,3766,210,0
1656662400,2022.07.01 08:00:00,30526.900000000001,30590.900000000001,30494.900000000001,30560.549999999999,3997,210,0
1656666000,2022.07.01 09:00:00,30560.549999999999,30605.900000000001,30521.900000000001,30553.900000000001,5466,210,0
1656669600,2022.07.01 10:00:00,30556.900000000001,30636.900000000001,30468.5,30581.900000000001,10884,210,0
1656673200,2022.07.01 11:00:00,30582.900000000001,30737.900000000001,30544.900000000001,30717.900000000001,6917,210,0
1656676800,2022.07.01 12:00:00,30717.900000000001,30809.900000000001,30699.400000000001,30802.900000000001,5025,210,0
1656680400,2022.07.01 13:00:00,30802.900000000001,30813.900000000001,30689.900000000001,30708.900000000001,4059,210,0
1656684000,2022.07.01 14:00:00,30707.900000000001,30746.900000000001,30631.900000000001,30668.900000000001,5834,210,0
1656687600,2022.07.01 15:00:00,30669.900000000001,30766.5,30643.400000000001,30744.900000000001,5725,210,0
1656691200,2022.07.01 16:00:00,30744.900000000001,30970.049999999999,30718.599999999999,30906,30336,180,0
1656694800,2022.07.01 17:00:00,30906,30992.049999999999,30503.599999999999,30624.5,45416,180,0
1656698400,2022.07.01 18:00:00,30623.5,30786.5,30576.049999999999,30635.049999999999,34767,180,0
1656702000,2022.07.01 19:00:00,30634.049999999999,30783.049999999999,30610.049999999999,30697.049999999999,19518,180,0
1656705600,2022.07.01 20:00:00,30697.049999999999,30922.049999999999,30683.049999999999,30910.5,19673,180,0
1656709200,2022.07.01 21:00:00,30911.5,31068.599999999999,30845.049999999999,31038.049999999999,17344,180,0
1656712800,2022.07.01 22:00:00,31038.049999999999,31166.049999999999,30972.049999999999,31119.049999999999,22778,180,0
1656716400,2022.07.01 23:00:00,31120.049999999999,31133.900000000001,31086.900000000001,31099.5,2235,180,0
1656896400,2022.07.04 01:00:00,31094.25,31102.900000000001,31042.900000000001,31066.900000000001,1059,210,0
1656900000,2022.07.04 02:00:00,31066.900000000001,31081.900000000001,30967.900000000001,30981.900000000001,2401,210,0
1656903600,2022.07.04 03:00:00,30980.900000000001,31010.900000000001,30926.900000000001,30936.900000000001,4901,210,0
1656907200,2022.07.04 04:00:00,30935.900000000001,30954.900000000001,30860.900000000001,30946.900000000001,5823,210,0
1656910800,2022.07.04 05:00:00,30947.900000000001,30976.900000000001,30882.900000000001,30921.900000000001,4221,210,0
1656914400,2022.07.04 06:00:00,30920.900000000001,30958.900000000001,30917.900000000001,30950.900000000001,2417,210,0
1656918000,2022.07.04 07:00:00,30949.900000000001,30956.900000000001,30906.900000000001,30940.900000000001,1407,210,0
